"bimac","density","bathymetry_prob","reconstruction_log_probability","percentile","longitude","latitude","lower_fishing_effort_estimate","average_fishing_effort_estimate","upper_fishing_effort_estimate","gfw_data"
0,583.59375,0.542961284183804,-2.23075699806213,"0p-25p",4,61,6482.40166615946,10710.0549266982,14937.708187237,1034.23498535156
0,566.71875,0.922891754016995,-2.25898265838623,"0p-25p",4.5,61,6294.95872641509,10400.3665914684,14505.7744565217,3633.25561523438
0,3.22265625,0.129796189736522,-1.07483971118927,"50p-75p",-4.5,61.5,0,0,0,1993.951171875
0,13.53515625,0.148193228480008,-1.0356650352478,"75p-100p",-4,61.5,0,0,0,1591.09753417969
119.303428649902,35.2734375,0.158483634167238,-2.0004448890686,"25p-50p",-3.5,61.5,391.807811548996,647.334645167906,902.861478786816,1014.36804199219
125.61937713623,72.24609375,0.164729642026778,-2.19924259185791,"0p-25p",-3,61.5,802.490085780584,1325.8531852027,1849.21628462482,13.0202779769897
0,123.046875,0.163351826665202,-1.234246134758,"50p-75p",-2.5,61.5,0,0,0,11.0016670227051
0,182.51953125,0.140148933220001,-1.36159837245941,"50p-75p",-2,61.5,0,0,0,61.4258346557617
0,227.4609375,0.155476571092904,-1.42854571342468,"25p-50p",-1.5,61.5,2526.57462530432,4174.3406852854,5822.10674526648,2996.28735351562
0,233.5546875,0.854253898461007,-1.64440631866455,"25p-50p",-1,61.5,2594.26235354534,4286.17258411839,5978.08281469144,4939.138671875
125.99333190918,206.3671875,0.911793719766976,-2.49047803878784,"0p-25p",-0.5,61.5,2292.27095062386,3787.23026624811,5282.18958187237,3094.20361328125
125.59651184082,187.8515625,0.936385721838293,-2.49533009529114,"0p-25p",0,61.5,2086.60439173768,3447.43334287094,4808.26229400421,2417.76440429688
0,254.47265625,0.93191371781515,-1.65058588981628,"25p-50p",0.5,61.5,2826.61349760347,4670.05708299704,6513.5006683906,2137.14453125
0,417.1875,0.918919439408528,-2.01283359527588,"25p-50p",1,61.5,4634.00601034693,7656.18384318188,10678.3616760168,8193.654296875
0,606.328125,0.920514146680086,-2.40045785903931,"0p-25p",1.5,61.5,6734.92895998174,11127.2739338829,15519.618907784,5064.55322265625
0,678.22265625,0.575115372874409,-2.41314625740051,"0p-25p",2,61.5,7533.51398451765,12446.6752787683,17359.8365730189,95.0833282470703
0,523.4765625,0.476244911210558,-2.11794590950012,"0p-25p",2.5,61.5,5814.63619332015,9606.79023244198,13398.9442715638,138.218048095703
0,321.6796875,0.417120498545543,-1.74728918075562,"25p-50p",3,61.5,3573.13103887705,5903.43389031861,8233.73674176017,39.8630561828613
0,309.375,0.474731388264424,-1.67160642147064,"25p-50p",3.5,61.5,3436.45389531345,5677.61947921353,7918.7850631136,362.841949462891
0,427.08984375,0.601340790239162,-1.93104887008667,"25p-50p",4,61.5,4743.99856873859,7837.91067878549,10931.8227888324,1608.10034179688
0,380.91796875,0.903814307214834,-1.90533459186554,"25p-50p",4.5,61.5,4231.13385860469,6990.56898378165,9750.00410895862,5754.0947265625
0,3.75,0.512739928171919,-1.12399518489838,"50p-75p",-4.5,62,0,0,0,4868.12646484375
0,11.89453125,0.22267424270673,-1.11455166339874,"50p-75p",-4,62,0,0,0,3285.10424804688
121.645683288574,15.17578125,0.130833081969549,-1.95512723922729,"25p-50p",-3.5,62,168.568477061777,278.504440362936,388.440403664095,959.964172363281
122.779014587402,14.94140625,0.169914424732528,-2.07466578483582,"25p-50p",-3,62,165.965102898661,274.203213484744,382.441324070827,850.473327636719
125.992118835449,28.53515625,0.17238521795385,-2.05990362167358,"25p-50p",-2.5,62,316.960804359404,523.674372419884,730.387940480365,48.6963882446289
119.724975585938,63.8671875,0.171292697881825,-2.14948892593384,"0p-25p",-2,62,709.419459449178,1172.08432430734,1634.7491891655,28.252498626709
119.046493530273,105.64453125,0.166176312494567,-2.13166546821594,"0p-25p",-1.5,62,1173.47090402465,1938.77801534507,2704.0851266655,69.4972229003906
119.092849731445,129.140625,0.130769636590372,-2.21814250946045,"0p-25p",-1,62,1434.45916387705,2369.97600988383,3305.4928558906,357.022216796875
122.373825073242,118.30078125,0.174887267498783,-2.21385407447815,"0p-25p",-0.5,62,1314.05310883293,2171.04426676745,3028.03542470196,668.330810546875
119.215843200684,100.8984375,0.241512119256086,-2.30931758880615,"0p-25p",0,62,1120.75257722155,1851.67817106168,2582.60376490182,858.800537109375
120.858894348145,152.28515625,0.398625349130175,-2.3621723651886,"0p-25p",0.5,62,1691.54236248478,2794.72216410529,3897.90196572581,1907.21301269531
0,258.45703125,0.635368196141407,-1.5951851606369,"25p-50p",1,62,2870.87085837645,4743.1779399263,6615.48502147616,1369.34558105469
0,318.75,0.454844339144693,-1.68531835079193,"25p-50p",1.5,62,3540.5888618381,5849.66855434121,8158.74824684432,183.242492675781
0,300.64453125,0.480695231528605,-1.7130481004715,"25p-50p",2,62,3339.47820773737,5517.39877800087,7695.31934826438,137.75471496582
0,214.27734375,0.402771740323728,-1.51027655601501,"25p-50p",2.5,62,2380.13482862903,3932.3966733871,5484.65851814516,119.83194732666
0,131.25,0.418346655876728,-1.37508380413055,"50p-75p",3,62,0,0,0,196.901947021484
0,160.25390625,0.617403096584318,-1.43239140510559,"25p-50p",3.5,62,1780.05708403074,2940.96387796383,4101.87067189691,571.797485351562
0,276.38671875,0.923870084233953,-1.73038506507874,"25p-50p",4,62,3070.02898185484,5072.22179610799,7074.41461036115,289.330841064453
0,266.3671875,0.90012442584017,-1.70173966884613,"25p-50p",4.5,62,2958.73473638162,4888.34434706528,6817.95395774895,2321.81298828125
0,3.28125,0.295405837052519,-1.08829927444458,"50p-75p",-4.5,62.5,0,0,0,1156.55700683594
0,11.42578125,0.161520682392473,-1.05105352401733,"75p-100p",-4,62.5,0,0,0,226.192779541016
122.957275390625,15.1171875,0.155275745484257,-1.97499632835388,"25p-50p",-3.5,62.5,167.917633520998,277.429133643388,386.940633765778,237.976104736328
0,12.01171875,0.157248184746319,-1.06706178188324,"50p-75p",-3,62.5,0,0,0,347.003051757812
122.374465942383,14.1796875,0.139823161719616,-1.98556077480316,"25p-50p",-2.5,62.5,157.504136868533,260.22422613062,362.944315392707,448.878601074219
119.789497375488,22.44140625,0.173630773459641,-1.99758505821228,"25p-50p",-2,62.5,249.273076118381,411.84247358689,574.4118710554,40.2819442749023
111.362831115723,32.9296875,0.172633888641128,-1.92174661159515,"25p-50p",-1.5,62.5,365.774069917833,604.322376385985,842.870682854137,4.22472190856934
121.427040100098,43.828125,0.167491736577299,-2.04588294029236,"25p-50p",-1,62.5,486.830968502739,804.329426221916,1121.82788394109,4.6100001335144
125.623008728027,42.0703125,0.152634086881366,-2.0918595790863,"25p-50p",-0.5,62.5,467.305662279367,772.070224635476,1076.83478699158,4.57138776779175
122.002731323242,37.6171875,0.136987718847871,-2.00098204612732,"25p-50p",0,62.5,417.841553180158,690.346913949827,962.852274719495,1.05138897895813
121.969657897949,64.6875,0.128863745339633,-2.18260335922241,"0p-25p",0.5,62.5,718.531269020085,1187.13861838101,1655.74596774194,16.200834274292
120.849479675293,104.765625,0.136994026954593,-2.14449453353882,"0p-25p",1,62.5,1163.70825091296,1922.64841455185,2681.58857819074,221.499435424805
125.192535400391,102.65625,0.159210953591668,-2.20021724700928,"0p-25p",1.5,62.5,1140.27788344492,1883.93737264812,2627.59686185133,455.138885498047
124.521179199219,75.05859375,0.268261386082368,-2.23199510574341,"0p-25p",2,62.5,833.730575737979,1377.46790774101,1921.20523974404,664.116394042969
124.858070373535,58.2421875,0.341353248609539,-2.11194729804993,"0p-25p",2.5,62.5,646.938479534388,1068.85487923073,1490.77127892707,142.223617553711
0,54.4921875,0.454185380736067,-1.2029345035553,"50p-75p",3,62.5,0,0,0,615.260009765625
0,99.43359375,0.756602830702983,-1.3497941493988,"50p-75p",3.5,62.5,0,0,0,1330.35339355469
0,199.04296875,0.924826301293646,-1.55530643463135,"25p-50p",4,62.5,2210.91550802648,3652.81692630461,5094.71834458275,1061.83081054688
0,217.3828125,0.911055006996284,-1.61103987693787,"25p-50p",4.5,62.5,2414.62953629032,3989.38792952314,5564.14632275596,1837.14440917969
0,1.46484375,0.173915997164507,-1.06850934028625,"50p-75p",-4.5,63,0,0,0,622.990539550781
0,7.265625,0.173652486161416,-1.05560529232025,"75p-100p",-4,63,0,0,0,504.235260009766
0,13.41796875,0.174213772518433,-1.09855425357819,"50p-75p",-3.5,63,0,0,0,303.7197265625
124.543914794922,15.41015625,0.173997879725569,-2.10507726669312,"0p-25p",-3,63,171.171851224893,282.805667241128,394.439483257363,359.265289306641
122.53556060791,19.04296875,0.174225762201831,-1.916135430336,"25p-50p",-2.5,63,211.524150753195,349.474683853105,487.425216953015,296.605560302734
112.958030700684,23.14453125,0.174429457185614,-1.90587639808655,"25p-50p",-2,63,257.08319860773,424.746154221466,592.409109835203,232.893325805664
117.713150024414,21.5625,0.1743226846681,-2.02843499183655,"25p-50p",-1.5,63,239.510423006695,395.71287279367,551.915322580645,108.570831298828
122.036987304688,18.3984375,0.172861581197918,-1.97794580459595,"25p-50p",-1,63,204.364871804626,337.646309938077,470.927748071529,1.25499999523163
0,15.05859375,0.168854299948501,-1.1182816028595,"50p-75p",-0.5,63,0,0,0,5.20277786254883
0,16.0546875,0.163414324216438,-1.07921612262726,"50p-75p",0,63,0,0,0,505.395263671875
123.694862365723,30.8203125,0.157042420741609,-2.15915393829346,"0p-25p",0.5,63,342.343702449787,565.611334482257,788.878966514726,1871.41809082031
122.916641235352,43.53515625,0.145586410755004,-2.13665366172791,"0p-25p",1,63,483.576750798843,798.952892624176,1114.32903444951,509.313323974609
122.296699523926,38.90625,0.136620952664713,-2.08389329910278,"25p-50p",1.5,63,432.160111077298,714.003661779883,995.847212482468,443.091674804688
125.253959655762,35.33203125,0.131505363928058,-2.05213308334351,"25p-50p",2,63,392.458655089775,648.409951887454,904.361248685133,324.941955566406
0,42.7734375,0.129871166295114,-1.08051288127899,"50p-75p",2.5,63,0,0,0,269.124450683594
0,51.2109375,0.129509635807713,-1.16446888446808,"50p-75p",3,63,0,0,0,155.658050537109
0,80.09765625,0.129398528102671,-1.15671443939209,"50p-75p",3.5,63,0,0,0,225.241394042969
0,143.5546875,0.129245576778094,-1.33363330364227,"50p-75p",4,63,0,0,0,207.449172973633
0,190.37109375,0.129121414610632,-1.39962148666382,"25p-50p",4.5,63,2114.59066399117,3493.67153181151,4872.75239963184,107.735282897949
124.416046142578,198.046875,0.593475763994885,-2.55722880363464,"0p-25p",5,63,2199.85116783323,3634.5367120723,5069.22225631136,4340.38671875
0,219.140625,0.937288819972276,-1.58503484725952,"25p-50p",5.5,63,2434.15484251369,4021.64713110958,5609.13941970547,5988.2919921875
0,185.625,0.916297722804204,-1.51145315170288,"25p-50p",6,63,2061.87233718807,3406.57168752812,4751.27103786816,2505.21997070312
0,0.234375,0.175066656794333,-1.04301309585571,"75p-100p",-4.5,63.5,0,0,0,171.425552368164
0,3.515625,0.178498167814531,-1.09029364585876,"50p-75p",-4,63.5,0,0,0,121.996391296387
0,11.25,0.189387995310218,-1.05040550231934,"75p-100p",-3.5,63.5,0,0,0,224.360000610352
121.901588439941,19.62890625,0.180557838937112,-2.09308695793152,"25p-50p",-3,63.5,218.032586160986,360.227751048586,502.422915936185,345.957489013672
116.115196228027,25.83984375,0.181311648472235,-2.00608539581299,"25p-50p",-2.5,63.5,287.022001483567,474.210263320675,661.398525157784,557.216125488281
117.039764404297,26.19140625,0.175875097062093,-2.05049753189087,"25p-50p",-2,63.5,290.927062728241,480.662103637963,670.397144547686,576.006408691406
114.951019287109,20.390625,0.173048601187336,-1.99208354949951,"25p-50p",-1.5,63.5,226.493552191114,374.20673840271,521.919924614306,545.8408203125
0,16.46484375,0.173185860695991,-1.02460980415344,"75p-100p",-1,63.5,0,0,0,237.369995117188
0,15.234375,0.173427620533682,-1.0439133644104,"75p-100p",-0.5,63.5,0,0,0,55.0486106872559
0,17.6953125,0.173857507604541,-1.04587960243225,"75p-100p",0,63.5,0,0,0,461.758605957031
0,29.8828125,0.174243399109744,-1.09447407722473,"50p-75p",0.5,63.5,0,0,0,1726.73693847656
126.201965332031,42.12890625,0.174337332278447,-2.06207251548767,"25p-50p",1,63.5,467.956505820146,773.145531355024,1078.3345568899,2258.1474609375
123.101455688477,40.37109375,0.169375412436419,-2.03248858451843,"25p-50p",1.5,63.5,448.431199596774,740.886329768583,1033.34145994039,1478.14807128906
125.439804077148,34.5703125,0.161152011188036,-2.17295122146606,"0p-25p",2,63.5,383.997689059647,634.43096453333,884.864240007013,449.216949462891
0,40.3125,0.157967466162173,-1.09747529029846,"50p-75p",2.5,63.5,0,0,0,423.848052978516
125.631523132324,50.91796875,0.15237072259648,-2.06982779502869,"25p-50p",3,63.5,565.583036937005,934.441539287226,1303.30004163745,326.761383056641
0,63.6328125,0.156891136750315,-1.15696573257446,"50p-75p",3.5,63.5,0,0,0,127.712226867676
125.125503540039,95.44921875,0.159144467377973,-2.22457456588745,"0p-25p",4,63.5,1060.22412792909,1751.67464614372,2443.12516435834,101.251670837402
124.435333251953,150.703125,0.153863554310811,-2.36730313301086,"0p-25p",4.5,63.5,1673.96958688375,2765.6888826775,3857.40817847125,12.1808338165283
124.045509338379,210.05859375,0.146851468889645,-2.49045705795288,"0p-25p",5,63.5,2333.27409369294,3854.97458957964,5376.67508546634,18.5727787017822
0,237.65625,0.132118262615646,-1.46789216995239,"25p-50p",5.5,63.5,2639.82140139988,4361.44405448675,6083.06670757363,1275.75500488281
0,201.38671875,0.783070235897268,-1.54837119579315,"25p-50p",6,63.5,2236.94924965764,3695.82919508653,5154.70914051543,483.476684570312
0,161.3671875,0.773903726683244,-1.47674655914307,"25p-50p",6.5,63.5,1792.42311130554,2961.39470563524,4130.36629996494,212.335830688477
0,261.9140625,0.66193977526245,-1.66597759723663,"25p-50p",7,63.5,2909.27062728241,4806.62103637963,6703.97144547686,290.966674804688
0,429.7265625,0.702242421107291,-1.9730099439621,"25p-50p",7.5,63.5,4773.28652807365,7886.29948116515,10999.3124342567,728.093078613281
0,387.65625,0.941114101695045,-1.91850352287292,"25p-50p",8,63.5,4305.98086579428,7114.22925652968,9922.47764726508,5138.0927734375
0,0.234375,0.210685028767498,-1.0813215970993,"50p-75p",-4.5,64,0,0,0,17.3944435119629
0,2.51953125,0.194541310794018,-1.0378280878067,"75p-100p",-4,64,0,0,0,42.5113906860352
0,8.49609375,0.194290977883325,-1.07016921043396,"50p-75p",-3.5,64,0,0,0,75.8194427490234
121.350158691406,16.93359375,0.19208809133448,-1.99519538879395,"25p-50p",-3,64,188.093783285149,310.763641949377,433.433500613604,213.951675415039
120.271820068359,23.0859375,0.186519388169505,-2.10212206840515,"0p-25p",-2.5,64,256.432355066951,423.670847501919,590.909339936886,466.944458007812
117.045852661133,21.796875,0.18278377596632,-2.06253933906555,"25p-50p",-2,64,242.113797169811,400.014099671862,557.914402173913,432.082214355469
119.467727661133,17.578125,0.177524899799923,-2.02547073364258,"25p-50p",-1.5,64,195.253062233719,322.592015864405,449.930969495091,969.148864746094
123.98616027832,17.28515625,0.174857117013446,-1.95938718318939,"25p-50p",-1,64,191.998844529823,317.215482266665,442.432120003506,788.248596191406
0,17.28515625,0.175340166922192,-1.12975180149078,"50p-75p",-0.5,64,0,0,0,233.763046264648
0,17.6953125,0.173911680158983,-1.0681711435318,"50p-75p",0,64,0,0,0,201.576385498047
0,25.95703125,0.173523651787099,-1.08038651943207,"50p-75p",0.5,64,0,0,0,310.314727783203
123.923934936523,40.1953125,0.173050709274508,-2.17320346832275,"0p-25p",1,64,446.478668974437,737.660409609939,1028.84215024544,540.946655273438
119.923904418945,46.40625,0.173058161979397,-2.16242218017578,"0p-25p",1.5,64,515.468084297018,851.642921882029,1187.81775946704,539.948364257812
116.284782409668,42.71484375,0.174447101885469,-2.09829592704773,"0p-25p",2,64,474.464941227937,783.898598550504,1093.33225587307,253.738891601562
120.172836303711,42.5390625,0.174466292731209,-2.19239020347595,"0p-25p",2.5,64,472.512410605599,780.67267839186,1088.83294617812,157.961395263672
124.316116333008,48.33984375,0.173758732494848,-2.18638968467712,"0p-25p",3,64,536.945921142727,887.128043627114,1237.3101661115,77.9977798461914
124.588432312012,52.79296875,0.171815905641745,-2.17312383651733,"0p-25p",3.5,64,586.410030241935,968.851354312763,1351.29267838359,35.6105537414551
125.985198974609,62.05078125,0.16803850034173,-2.255934715271,"0p-25p",4,64,689.243309685027,1138.74981600135,1588.25632231767,30.5336112976074
122.479461669922,103.53515625,0.163122838847823,-2.18057870864868,"0p-25p",4.5,64,1150.0405365566,1900.06697344134,2650.09341032609,28.4261112213135
123.488655090332,173.14453125,0.145286089513346,-2.23610401153564,"0p-25p",5,64,1923.24266300213,3177.53135626439,4431.82004952665,47.7077751159668
0,218.37890625,0.129476192079517,-1.48622107505798,"25p-50p",5.5,64,2425.69387648357,4007.66814375546,5589.64241102735,105.063056945801
0,224.23828125,0.583675211016883,-1.54308342933655,"25p-50p",6,64,2490.77823056147,4115.19881571026,5739.61940085905,572.13916015625
0,256.40625,0.58629275672302,-1.65038025379181,"25p-50p",6.5,64,2848.09133444918,4705.54220474212,6562.99307503506,31.2830562591553
0,369.55078125,0.6527744836839,-1.82342004776001,"25p-50p",7,64,4104.87021169355,6781.95948018934,9459.04874868513,266.667785644531
0,469.16015625,0.517181237262585,-2.01479578018188,"25p-50p",7.5,64,5211.30423101795,8609.98090342097,12008.657575824,369.420562744141
0,403.125,0.581774111431851,-1.86265099048615,"25p-50p",8,64,4477.80356055995,7398.11023049035,10318.4169004208,114.598617553711
0,261.9140625,0.653346282025969,-1.62365388870239,"25p-50p",8.5,64,2909.27062728241,4806.62103637963,6703.97144547686,480.075561523438
0,186.9140625,0.943320876680056,-1.52099776268005,"25p-50p",9,64,2076.19089508521,3430.22843535817,4784.26597563114,1802.3125
108.381019592285,15,0,-1.91643846035004,"25p-50p",11,64,166.61594643944,275.278520204292,383.941093969144,53.4311103820801
0,1.23046875,0.213608473214645,-1.04982602596283,"75p-100p",-4.5,64.5,0,0,0,14.7880563735962
0,4.6875,0.210708839349076,-1.04424667358398,"75p-100p",-4,64.5,0,0,0,66.0086135864258
0,8.26171875,0.199937475763186,-1.04537510871887,"75p-100p",-3.5,64.5,0,0,0,25.6119441986084
125.962585449219,12.59765625,0.193642138954754,-2.03847813606262,"25p-50p",-3,64.5,139.931361267498,231.190944702824,322.450528138149,24.1616668701172
0,18.57421875,0.192051134524717,-1.04511678218842,"75p-100p",-2.5,64.5,0,0,0,71.7205581665039
122.59391784668,19.62890625,0.189093045113951,-2.11485290527344,"0p-25p",-2,64.5,218.032586160986,360.227751048586,502.422915936185,149.234725952148
122.849266052246,19.921875,0.185990912004962,-2.10433483123779,"0p-25p",-1.5,64.5,221.286803864881,365.604284646326,509.92176542777,570.971130371094
125.148902893066,24.31640625,0.183189928408511,-2.07254934310913,"25p-50p",-1,64.5,270.100069423311,446.252288612427,622.404507801543,675.942504882812
0,24.4921875,0.179209751900963,-1.07037281990051,"50p-75p",-0.5,64.5,0,0,0,649.376403808594
0,24.55078125,0.178942515085695,-1.10586321353912,"50p-75p",0,64.5,0,0,0,337.298065185547
0,32.2265625,0.175604187922893,-1.10183429718018,"50p-75p",0.5,64.5,0,0,0,223.544998168945
122.183944702148,41.54296875,0.176089868040933,-2.03899955749512,"25p-50p",1,64.5,461.448070412355,762.392464159544,1063.33685790673,311.212219238281
116.893356323242,45.234375,0.179365297193909,-2.01968240737915,"25p-50p",1.5,64.5,502.451213481436,830.136787491069,1157.8223615007,152.869995117188
114.439735412598,45.17578125,0.175126189477639,-2.14373111724854,"0p-25p",2,64.5,501.800369940657,829.061480771521,1156.32259160238,104.050834655762
117.152717590332,46.2890625,0.173060195149156,-2.05410814285278,"25p-50p",2.5,64.5,514.166397215459,849.492308442933,1184.81821967041,98.3008346557617
120.408912658691,46.875,0.173064624319858,-2.06156659126282,"25p-50p",3,64.5,520.67483262325,860.245375638413,1199.81591865358,47.5475006103516
0,47.578125,0.173846988885618,-1.15742135047913,"50p-75p",3.5,64.5,0,0,0,150.904724121094
122.268463134766,50.390625,0.173569133972106,-2.11795997619629,"0p-25p",4,64.5,559.725445069994,924.763778811294,1289.80211255259,279.642791748047
123.045104980469,72.12890625,0.166771724182686,-2.15004777908325,"0p-25p",4.5,64.5,801.188398699026,1323.70257176361,1846.21674482819,222.745559692383
122.238342285156,132.48046875,0.150592355640194,-2.38566255569458,"0p-25p",5,64.5,1471.55724570146,2431.26849289807,3390.97974009467,10.7058343887329
0,234.375,0.128802489157221,-1.51656198501587,"25p-50p",5.5,64.5,2603.37416311625,4301.22687819207,5999.07959326788,425.968322753906
0,403.76953125,0.517632125889742,-1.90819382667542,"25p-50p",6,64.5,4484.96283950852,7409.93860440538,10334.9143693022,76.383056640625
0,622.32421875,0.498591380106586,-2.24261951446533,"0p-25p",6.5,64.5,6912.60924661442,11420.8326683195,15929.0560900245,289.334167480469
0,715.8984375,0.645329045642831,-2.54438805580139,"0p-25p",7,64.5,7952.00638123859,13138.0974994377,18324.1886176367,412.588592529297
0,569.35546875,0.748156126209044,-2.21619057655334,"0p-25p",7.5,64.5,6324.24668575015,10448.7553938481,14573.264101946,502.303070068359
0,357.890625,0.828573380454665,-1.86027789115906,"25p-50p",8,64.5,3975.35234707851,6567.97344299928,9160.59453892006,389.724731445312
0,277.44140625,0.873332084139361,-1.70839428901672,"25p-50p",8.5,64.5,3081.74416558886,5091.57731705986,7101.41046853085,3993.58081054688
0,266.015625,0.858048042743976,-1.65833461284637,"25p-50p",9,64.5,2954.82967513694,4881.89250674799,6808.95533835905,1724.97058105469
0,248.96484375,0.608407069258945,-1.59633755683899,"25p-50p",9.5,64.5,2765.43420477024,4568.97825135952,6372.52229794881,22.5191669464111
0,229.27734375,0.797987074598556,-1.61389410495758,"25p-50p",10,64.5,2546.75077506847,4207.67519359139,5868.59961211431,814.625
0,2.51953125,0.211185504463914,-1.07544338703156,"50p-75p",-4.5,65,0,0,0,104.837501525879
0,8.96484375,0.207890019528865,-1.08391273021698,"50p-75p",-4,65,0,0,0,125.026107788086
124.060607910156,13.125,0.209750386033219,-2.12741899490356,"0p-25p",-3.5,65,145.78895313451,240.868705178756,335.948457223001,116.44361114502
0,17.8125,0.210412864954399,-1.08553385734558,"50p-75p",-3,65,0,0,0,184.578887939453
0,27.01171875,0.197226681103062,-1.07965338230133,"50p-75p",-2.5,65,0,0,0,281.055267333984
124.843032836914,29.296875,0.200042487720353,-2.0152153968811,"25p-50p",-2,65,325.421770389531,537.653359774008,749.884949158485,162.159439086914
0,28.359375,0.195132064161234,-1.07920861244202,"50p-75p",-1.5,65,0,0,0,171.086380004883
0,32.578125,0.194910038852284,-1.10482966899872,"50p-75p",-1,65,0,0,0,215.953048706055
0,34.5703125,0.187389679772546,-1.13240134716034,"50p-75p",-0.5,65,0,0,0,468.877502441406
0,41.66015625,0.18226617438976,-1.07680666446686,"50p-75p",0,65,0,0,0,896.614990234375
0,59.23828125,0.180860908674251,-1.19522380828857,"50p-75p",0.5,65,0,0,0,822.590576171875
120.107093811035,70.13671875,0.182280725493799,-2.12818908691406,"0p-25p",1,65,779.059718312538,1287.14214329898,1795.22456828541,327.095001220703
118.615188598633,62.2265625,0.187005422390209,-2.04511642456055,"25p-50p",1.5,65,691.195840307365,1141.97573615999,1592.75563201262,70.8863906860352
115.73876953125,49.62890625,0.176753977816903,-2.06232309341431,"25p-50p",2,65,551.264479039866,910.78479145717,1270.30510387447,122.870002746582
119.460174560547,48.22265625,0.177971760831454,-2.27771162986755,"0p-25p",2.5,65,535.644234061169,884.977430188018,1234.31062631487,95.4661102294922
0,49.8046875,0.174311637585695,-1.13158738613129,"50p-75p",3,65,0,0,0,49.6338920593262
0,52.44140625,0.160333423853854,-1.13783192634583,"50p-75p",3.5,65,0,0,0,73.7177810668945
0,59.53125,0.14071009539039,-1.1966358423233,"50p-75p",4,65,0,0,0,108.271385192871
121.246315002441,66.5625,0.131520963856255,-1.9971569776535,"25p-50p",4.5,65,739.358262325015,1221.54843340655,1703.73860448808,113.138885498047
120.139175415039,95.09765625,0.131022735197671,-2.23911809921265,"0p-25p",5,65,1056.31906668442,1745.22280582643,2434.12654496844,8.50805568695068
0,217.6171875,0.15349036004209,-1.49399602413177,"25p-50p",5.5,65,2417.23291045344,3993.68915640133,5570.14540234923,308.386932373047
0,563.02734375,0.324434187334947,-2.13920521736145,"0p-25p",6,65,6253.95558334601,10332.6222681369,14411.2889529278,741.694702148438
0,1039.921875,0.500890437673198,-3.09671497344971,"0p-25p",6.5,65,11551.1711617468,19084.5436585382,26617.9161553296,401.241943359375
0,1185.29296875,0.65282644221695,-3.36307859420776,"0p-25p",7,65,13165.9139864197,21752.3796297368,30338.845273054,177.16667175293
0,831.09375,0.753905579285079,-2.75752949714661,"0p-25p",7.5,65,9231.56478241023,15252.1505100691,21272.7362377279,497.33056640625
0,423.6328125,0.840156092579668,-2.006103515625,"25p-50p",8,65,4705.59879983262,7774.46758233216,10843.3363648317,112.705276489258
0,274.74609375,0.902289739039506,-1.71759724617004,"25p-50p",8.5,65,3051.80536271302,5042.11320796065,7032.42105320827,310.315277099609
0,254.765625,0.794701581902497,-1.59585809707642,"25p-50p",9,65,2829.86771530736,4675.43361659478,6520.99951788219,98.2447204589844
0,273.10546875,0.588787492839817,-1.64091432094574,"25p-50p",9.5,65,3033.58174357121,5012.0046198133,6990.4274960554,145.196105957031
0,324.19921875,0.746828107517986,-1.74589133262634,"25p-50p",10,65,3601.11731113055,5949.67207925918,8298.2268473878,547.695251464844
0,329.1796875,0.925711815773183,-1.83623790740967,"25p-50p",10.5,65,3656.43901209677,6041.07315042076,8425.70728874474,2682.38940429688
0,252.65625,0.948771313240367,-1.65900933742523,"25p-50p",11,65,2806.43734783932,4636.72257469105,6467.00780154278,2789.48413085938
0,2.51953125,0.244404434572943,-1.04656720161438,"75p-100p",-4.5,65.5,0,0,0,41.7169418334961
0,8.96484375,0.191552027845738,-1.04534196853638,"75p-100p",-4,65.5,0,0,0,85.7355575561523
118.274101257324,13.65234375,0.214115939160292,-2.05898332595825,"25p-50p",-3.5,65.5,151.646545001522,250.546465654688,349.446386307854,87.5338897705078
124.700103759766,19.27734375,0.214070339862514,-2.13204216957092,"0p-25p",-3,65.5,214.127524916312,353.775910731297,493.424296546283,255.6572265625
0,29.82421875,0.212321527349425,-1.13064622879028,"50p-75p",-2.5,65.5,0,0,0,237.778610229492
126.037147521973,33.984375,0.213462904070416,-2.05543732643127,"25p-50p",-2,65.5,377.489253651856,623.677897337849,869.866541023843,391.996398925781
0,33.45703125,0.206452724449467,-1.0943089723587,"50p-75p",-1.5,65.5,0,0,0,641.211669921875
0,35.390625,0.207899474376355,-1.09583449363708,"50p-75p",-1,65.5,0,0,0,608.057495117188
0,36.15234375,0.195715395929864,-1.11328089237213,"50p-75p",-0.5,65.5,0,0,0,304.393615722656
125.297996520996,46.11328125,0.193297964536726,-2.13503646850586,"0p-25p",0,65.5,512.213866593122,846.266388284289,1180.31890997546,381.679992675781
0,75.17578125,0.189656010061591,-1.19327437877655,"50p-75p",0.5,65.5,0,0,0,706.433898925781
125.000335693359,106.11328125,0.195514091656721,-2.20759654045105,"0p-25p",1,65.5,1178.67765235088,1947.38046910146,2716.08328585203,966.58056640625
121.097923278809,107.16796875,0.185794758408775,-2.27740287780762,"0p-25p",1.5,65.5,1190.39283608491,1966.73599005332,2743.07914402174,1116.73217773438
118.423225402832,83.26171875,0.186521511727877,-2.12803602218628,"0p-25p",2,65.5,924.848671447048,1528.01084847773,2131.17302550841,367.139709472656
