"bimac","density","density_freq","bathymetry_prob","reconstruction_log_probability","percentile","longitude","latitude","lower_fishing_effort_estimate","average_fishing_effort_estimate","upper_fishing_effort_estimate","gfw_data"
54216.05078125,21.15234375,3.22265625,0.945884920307396,-2.4370801448822,"25p-50p",3,56.5,8.83465553123927,9.93898747264418,11.0433194140491,1040.31274414062
54210.12890625,25.95703125,3.22265625,0.946112723472695,-2.5669641494751,"0p-25p",3.5,56.5,10.8414193915208,12.1965968154609,13.551774239401,608.480529785156
54212.3671875,41.30859375,3.75,0.946210245453214,-2.58361268043518,"0p-25p",4,56.5,17.2532746524202,19.4099339839727,21.5665933155252,838.564758300781
0,88.88671875,4.51171875,0.946820644721337,-1.68491923809052,"25p-50p",4.5,56.5,37.1251314152077,41.7657728421087,46.4064142690096,404.964172363281
0,195,5.91796875,0.947067593519161,-1.73432183265686,"25p-50p",5,56.5,81.4452454514247,91.6259011328527,101.806556814281,749.58251953125
54217.140625,292.32421875,6.97265625,0.947049636192927,-2.72291278839111,"0p-25p",5.5,56.5,122.094449987127,137.356256235518,152.618062483908,1740.70104980469
54214.62890625,332.05078125,6.50390625,0.947545681682043,-2.66230893135071,"0p-25p",6,56.5,138.686960929454,156.022831045636,173.358701161818,2377.70678710938
54218.1796875,913.06640625,6.97265625,0.947714542477571,-2.63511896133423,"0p-25p",6.5,56.5,381.358551643495,429.028370598932,476.698189554368,465.717498779297
0,2475.99609375,10.4296875,0.947792612427282,-2.01239967346191,"25p-50p",7,56.5,1034.14415175506,1163.41217072445,1292.68018969383,494.839447021484
54216.5703125,2969.58984375,11.71875,0.948110588972878,-2.96361994743347,"0p-25p",7.5,56.5,1240.30242930398,1395.34023296698,1550.37803662998,3252.91943359375
0,1263.046875,2.8125,0.94854396111607,-1.66777920722961,"50p-75p",11,56.5,0,0,0,1022.02166748047
0,8058.984375,4.453125,0.948231995195482,-1.93379139900208,"25p-50p",11.5,56.5,3365.97928467216,3786.72669525618,4207.4741058402,685.218078613281
0,17878.06640625,3.984375,0.948019032005519,-2.14172315597534,"25p-50p",12,56.5,7467.09490591744,8400.48176915712,9333.8686323968,5056.8154296875
54217.95703125,6059.765625,5.625,0,-2.6457576751709,"0p-25p",-2.5,57,2530.96973695503,2847.34095407441,3163.71217119379,7.1563892364502
54213.55859375,12994.39453125,13.53515625,0.94635042974094,-3.30499982833862,"0p-25p",-2,57,5427.34180559132,6105.75953129023,6784.17725698914,3531.02807617188
54207.484375,6646.0546875,18.33984375,0.945190829112333,-3.44618558883667,"0p-25p",-1.5,57,2775.84387336938,3122.82435754055,3469.80484171172,4054.6591796875
54212.56640625,994.5703125,18.984375,0.946198749349826,-3.28754854202271,"0p-25p",-1,57,415.40011907827,467.325133963054,519.250148847837,65.0186080932617
54214.9921875,753.80859375,16.11328125,0.945408307010047,-2.98478698730469,"0p-25p",-0.5,57,314.841671494164,354.196880430935,393.552089367705,3.29027795791626
54217.70703125,964.74609375,12.3046875,0.942884272507619,-2.93257188796997,"0p-25p",0,57,402.943499506523,453.311436944838,503.679374383153,0
54216.80078125,910.78125,10.6640625,0.942460908357185,-2.83787894248962,"0p-25p",0.5,57,380.404115173361,427.954629570031,475.505143966701,27.6269435882568
0,432.12890625,11.19140625,0.942081225869171,-2.01989388465881,"25p-50p",1,57,180.486383775318,203.047181747232,225.607979719147,710.759704589844
54218.0703125,115.13671875,9.4921875,0.944360646880871,-2.78505706787109,"0p-25p",1.5,57,48.0889144567456,54.1000287638388,60.111143070932,1382.57751464844
0,45.41015625,5.21484375,0.944831924470605,-1.72430026531219,"25p-50p",2,57,18.9663657526605,21.3371614717431,23.7079571908256,1155.40246582031
0,15.1171875,2.4609375,0.94558479094137,-1.59509670734406,"50p-75p",2.5,57,0,0,0,190.172775268555
0,8.3203125,1.5234375,0.946261810137246,-1.5409369468689,"50p-75p",3,57,0,0,0,817.772216796875
54215.53515625,8.02734375,0.99609375,0.946516640145023,-2.42033624649048,"25p-50p",3.5,57,3.35276401047031,3.77185951177909,4.19095501308788,280.895843505859
0,8.7890625,1.7578125,0.947055171861985,-1.55643999576569,"50p-75p",4,57,0,0,0,462.804443359375
0,35.15625,3.69140625,0.946634697898045,-1.64687275886536,"50p-75p",4.5,57,0,0,0,121.242774963379
0,136.40625,5.80078125,0.94644714278578,-1.748863697052,"25p-50p",5,57,56.9725154479918,64.0940798789907,71.2156443099897,190.747222900391
0,236.25,6.15234375,0.947713584855277,-1.75045466423035,"25p-50p",5.5,57,98.6740473738414,111.008303295572,123.342559217302,831.111083984375
0,217.91015625,5.2734375,0.947480911469097,-1.73057734966278,"25p-50p",6,57,91.0140828827669,102.390843243113,113.767603603459,1045.89111328125
0,313.9453125,5.5078125,0.947454888038494,-1.76879489421844,"25p-50p",6.5,57,131.124887358393,147.515498278193,163.906109197992,790.412780761719
54218.00390625,828.515625,8.671875,0.947826100188273,-2.75020027160645,"0p-25p",7,57,346.044402248541,389.299952529609,432.555502810676,957.23583984375
54214.71484375,1259.23828125,11.77734375,0.948013023580391,-2.98298525810242,"0p-25p",7.5,57,525.943440503776,591.686370566748,657.42930062972,1776.45361328125
54217.39453125,878.203125,9.7265625,0.948199819053381,-2.83198285102844,"0p-25p",8,57,366.797277291452,412.646936952884,458.496596614315,3676.70947265625
54217.12890625,1206.796875,3.33984375,0.948646480084676,-2.57224750518799,"0p-25p",10.5,57,504.040347150704,567.045390544542,630.05043393838,365.288879394531
54217.03515625,13118.4375,7.6171875,0.948728582716097,-2.97716927528381,"0p-25p",11,57,5479.15057500858,6164.04439688466,6848.93821876073,39.0061111450195
0,39866.66015625,9.55078125,0.94831327655806,-2.79117369651794,"0p-25p",11.5,57,16651.0252397657,18732.4033947364,20813.7815497071,506.638885498047
54212.09375,37212.65625,6.09375,0.947557155974518,-3.52080726623535,"0p-25p",12,57,15542.5329342602,17485.3495510427,19428.1661678253,13151.5302734375
54217.83984375,43294.8046875,19.51171875,0,-4.09615898132324,"0p-25p",-2,57.5,18082.8512540766,20343.2076608361,22603.5640675957,4819.92724609375
54216.3203125,23896.23046875,23.73046875,0.945464440124392,-3.99202609062195,"0p-25p",-1.5,57.5,9980.68900457003,11228.2751301413,12475.8612557125,4104.1953125
0,3153.6328125,21.62109375,0.944285906880359,-2.50552725791931,"25p-50p",-1,57.5,1317.17127424477,1481.81768352536,1646.46409280596,1128.98278808594
54214.01953125,961.7578125,17.9296875,0.943341592549163,-3.22583532333374,"0p-25p",-0.5,57.5,401.695390276347,451.907314060891,502.119237845434,456.013610839844
54215.59765625,2409.140625,15.17578125,0.94025881383875,-3.07577705383301,"0p-25p",0,57.5,1006.22076682115,1131.99836267379,1257.77595852643,35.0330543518066
0,4837.8515625,14.70703125,0.940150976707925,-2.23446083068848,"25p-50p",0.5,57.5,2020.61542546344,2273.19235364637,2525.7692818293,188.082229614258
0,4282.79296875,14.70703125,0.94104065536965,-2.25522375106812,"25p-50p",1,57.5,1788.78525414092,2012.38341090854,2235.98156767615,1528.81774902344
0,1398.92578125,10.8984375,0.943601064775407,-2.03751397132874,"25p-50p",1.5,57.5,584.28642883196,657.322232435955,730.35803603995,1904.52770996094
0,89.765625,4.27734375,0.94386298732188,-1.65890204906464,"50p-75p",2,57.5,0,0,0,1104.22937011719
0,3.984375,0.76171875,0.945540153907102,-1.48825812339783,"50p-75p",2.5,57.5,0,0,0,118.315002441406
0,2.6953125,0.234375,0.946327254959245,-1.45766961574554,"50p-75p",3,57.5,0,0,0,65.9711074829102
0,2.2265625,0,0.946032637383233,-1.52708613872528,"50p-75p",3.5,57.5,0,0,0,169.870834350586
0,5.5078125,0.99609375,0.946515718928475,-1.53819513320923,"50p-75p",4,57.5,0,0,0,73.8574981689453
0,46.640625,3.984375,0.946070812721723,-1.60670733451843,"50p-75p",4.5,57.5,0,0,0,888.731140136719
54215.8203125,151.69921875,6.4453125,0.944959677553952,-2.65489721298218,"0p-25p",5,57.5,63.3598979788878,71.2798852262487,79.1998724736097,2214.16723632812
0,228.69140625,6.796875,0.944879845764746,-1.83966541290283,"25p-50p",5.5,57.5,95.5170652033986,107.456698353823,119.396331504248,2778.03759765625
0,171.38671875,5.91796875,0.942484133797908,-1.7495254278183,"25p-50p",6,57.5,71.5827352600412,80.5305771675464,89.4784190750515,3069.08764648438
0,65.09765625,4.98046875,0.939668091955612,-1.70946764945984,"25p-50p",6.5,57.5,27.1892030338139,30.5878534130407,33.9865037922674,1346.03723144531
0,48.45703125,5.7421875,0.908883391598063,-1.7670818567276,"25p-50p",7,57.5,20.238947712839,22.7688161769439,25.2986846410487,2560.91723632812
0,210.76171875,8.203125,0.864730508635796,-1.85441172122955,"25p-50p",7.5,57.5,88.0284098223481,99.0319610501416,110.035512277935,6956.9150390625
0,396.5625,9.08203125,0.931125240440441,-1.88693416118622,"25p-50p",8,57.5,165.631436663234,186.335366246138,207.039295829042,12997.4111328125
54217.04296875,370.3125,8.37890625,0.943703395066541,-2.740877866745,"0p-25p",8.5,57.5,154.667653621696,174.001110324408,193.33456702712,14965.65625
54207.49609375,376.2890625,7.08984375,0.947919758118968,-2.68268036842346,"0p-25p",9,57.5,157.163872082046,176.809356092302,196.454840102558,9962.0556640625
54211.796875,12981.15234375,6.38671875,0.948873221570176,-2.92291712760925,"0p-25p",10.5,57.5,5421.81096861054,6099.53733968686,6777.26371076317,2549.50024414062
54209.984375,50836.7578125,10.3125,0.947742332944479,-3.88752484321594,"0p-25p",11,57.5,21232.8831691984,23886.9935653482,26541.103961498,12597.17578125
54209.25,59446.171875,9.0234375,0.946582822819717,-3.95819926261902,"0p-25p",11.5,57.5,24828.7592795228,27932.3541894632,31035.9490994035,11504.1708984375
0,250.4296875,2.63671875,0,-1.50784063339233,"50p-75p",-4,58,0,0,0,641.806640625
0,4523.37890625,8.14453125,0.947762489315178,-1.97345292568207,"25p-50p",-3.5,58,1889.27028353502,2125.42906897689,2361.58785441877,3000.74609375
0,23911.5234375,14.35546875,0.947274067979669,-2.58668208122253,"0p-25p",-3,58,9987.07638710093,11235.4609354885,12483.8454838762,5772.25390625
0,53534.82421875,19.86328125,0.946158752182594,-3.25795674324036,"0p-25p",-2.5,58,22359.7789676665,25154.7513386248,27949.7237095831,10938.0205078125
54216.55078125,62203.41796875,23.96484375,0.945659896744056,-4.31410694122314,"0p-25p",-2,58,25980.3725352944,29227.9191022062,32475.465669118,12303.615234375
0,33300.29296875,23.84765625,0.945916448899627,-3.29334902763367,"0p-25p",-1.5,58,13908.464279201,15647.0223141011,17385.5803490012,3374.38696289062
0,6768.33984375,19.921875,0.94200976664157,-2.59306716918945,"0p-25p",-1,58,2826.91846088654,3180.28326849736,3533.64807610818,981.92333984375
54216.56640625,1411.11328125,16.2890625,0.941205388972493,-3.04368114471436,"0p-25p",-0.5,58,589.376756672674,663.048851256759,736.720945840843,2382.26025390625
54214.3125,5532.7734375,14.8828125,0.937348827337511,-3.05666780471802,"0p-25p",0,58,2310.86200330415,2599.71975371717,2888.57750413019,1885.45837402344
54216.3046875,12306.15234375,14.94140625,0.935354293173943,-3.22842407226562,"0p-25p",0.5,58,5139.88511897099,5782.37075884237,6424.85639871374,4914.6767578125
0,11658.22265625,14.1796875,0.939014447978293,-2.43583369255066,"25p-50p",1,58,4869.26567059303,5477.92387941716,6086.58208824129,3884.32958984375
0,4229.53125,9.9609375,0.941865179521959,-2.02984285354614,"25p-50p",1.5,58,1766.5395425678,1987.35698538877,2208.17442820975,1529.95837402344
0,209.00390625,3.75,0.944637224735405,-1.63199031352997,"50p-75p",2,58,0,0,0,19.2077770233154
0,8.203125,0.99609375,0.946161785017001,-1.54091358184814,"50p-75p",2.5,58,0,0,0,89.8327789306641
0,7.96875,0.99609375,0.945856420054143,-1.54915392398834,"50p-75p",3,58,0,0,0,495.980010986328
0,6.09375,0.76171875,0.946291006558916,-1.52627313137054,"50p-75p",3.5,58,0,0,0,290.496948242188
0,7.20703125,1.23046875,0.944117135942778,-1.5700603723526,"50p-75p",4,58,0,0,0,248.671112060547
0,50.625,4.51171875,0.942112871141246,-1.67337167263031,"50p-75p",4.5,58,0,0,0,655.755004882812
0,139.16015625,7.44140625,0.922630785139018,-1.83068525791168,"25p-50p",5,58,58.1227337581531,65.3880754779223,72.6534171976914,1247.68640136719
54210.609375,178.828125,7.20703125,0.758533060893765,-2.64444255828857,"0p-25p",5.5,58,74.6907719704772,84.0271184667868,93.3634649630965,4629.09423828125
54213.71484375,116.42578125,5.7421875,0.593921955566432,-2.60448956489563,"0p-25p",6,58,48.6273145168212,54.7057288314238,60.7841431460264,7607.8017578125
54218.140625,37.91015625,3.45703125,0.622230449684143,-2.51518702507019,"25p-50p",6.5,58,15.8338563122211,17.8130883512487,19.7923203902763,7523.37744140625
0,13.59375,2.28515625,0,-1.54330325126648,"50p-75p",7,58,0,0,0,4533.6279296875
0,28.88671875,3.22265625,0,-1.42805516719818,"75p-100p",7.5,58,0,0,0,2354.61547851562
0,71.25,4.21875,0.945299160810047,-1.60212016105652,"50p-75p",8,58,0,0,0,5465.8076171875
0,178.7109375,5.5078125,0.423947331128452,-1.60628950595856,"50p-75p",8.5,58,0,0,0,8068.6806640625
0,415.95703125,6.26953125,0.161365720121384,-1.65327095985413,"50p-75p",9,58,0,0,0,11039.8798828125
0,602.05078125,4.921875,0.331084282834129,-1.61271464824677,"50p-75p",9.5,58,0,0,0,11078.6630859375
0,553.88671875,4.6875,0.930366031876942,-1.75115704536438,"25p-50p",10,58,231.340716722451,260.258306312757,289.175895903064,17914.6484375
54216.33203125,38215.72265625,7.265625,0.936984578397635,-3.62045168876648,"0p-25p",10.5,58,15961.481599189,17956.6667990876,19951.8519989862,20726.501953125
54210.1875,82843.65234375,8.14453125,0.932636192387184,-4.11944627761841,"0p-25p",11,58,34601.1364063036,38926.2784570916,43251.4205078795,18002.69140625
0,13709.23828125,14.765625,0,-2.3868293762207,"25p-50p",-3.5,58.5,5725.9091116332,6441.64775058735,7157.3863895415,1013.36309814453
0,42525.3515625,22.44140625,0.946988534109374,-3.31406927108765,"0p-25p",-3,58.5,17761.4753636715,19981.6597841304,22201.8442045893,1726.31994628906
0,58173.92578125,26.3671875,0.94611987885629,-3.61656928062439,"0p-25p",-2.5,58.5,24297.3828929583,27334.5557545781,30371.7286161979,617.943908691406
0,44377.1484375,26.19140625,0.943745079877904,-3.2543785572052,"0p-25p",-2,58.5,18534.9115227,20851.7754630375,23168.639403375,1330.83996582031
54216.07421875,21610.6640625,22.91015625,0.942127009911653,-3.72081303596497,"0p-25p",-1.5,58.5,9026.08122532613,10154.3413784919,11282.6015316577,8496.650390625
54217.98828125,7137.01171875,19.453125,0.943426404032749,-3.34602761268616,"0p-25p",-1,58.5,2980.90087806814,3353.51348782666,3726.12609758518,1810.27856445312
54215.12109375,2550.234375,16.40625,0.938820727833779,-3.16181302070618,"0p-25p",-0.5,58.5,1065.15110066941,1198.29498825309,1331.43887583677,1491.64831542969
54210.5078125,6782.16796875,13.9453125,0.933000596988054,-3.0539562702179,"0p-25p",0,58.5,2832.69402516735,3186.78077831327,3540.86753145919,2069.07153320312
54211.546875,13388.90625,12.94921875,0.930848499737143,-3.17111349105835,"0p-25p",0.5,58.5,5592.11669670443,6291.13128379248,6990.14587088054,5495.22216796875
54215.3359375,12375.05859375,11.953125,0.936904678203311,-3.18357062339783,"0p-25p",1,58.5,5168.66504945503,5814.74818063691,6460.83131181879,6709.37939453125
0,4534.3359375,8.49609375,0.938825640673353,-1.97102749347687,"25p-50p",1.5,58.5,1893.84668404566,2130.57751955136,2367.30835505707,10859.4384765625
0,280.8984375,4.453125,0.945238420301286,-1.66512823104858,"50p-75p",2,58.5,0,0,0,1218.48388671875
0,28.4765625,2.98828125,0.945353298318748,-1.63471126556396,"50p-75p",2.5,58.5,0,0,0,612.577758789062
0,31.23046875,2.98828125,0.94400215529282,-1.61018300056458,"50p-75p",3,58.5,0,0,0,774.23388671875
0,25.95703125,2.4609375,0.942140577520062,-1.52425587177277,"50p-75p",3.5,58.5,0,0,0,340.769714355469
0,15.05859375,2.28515625,0.810654619193413,-1.56499373912811,"50p-75p",4,58.5,0,0,0,1249.423828125
0,30.29296875,4.21875,0.693612312347545,-1.64303696155548,"50p-75p",4.5,58.5,0,0,0,1377.66723632812
0,71.015625,5.9765625,0.676299868172301,-1.7108211517334,"25p-50p",5,58.5,29.6609487641607,33.3685673596807,37.0761859552008,2860.15673828125
54213.359375,82.96875,4.98046875,0.643463815395184,-2.60047888755798,"0p-25p",5.5,58.5,34.653385684861,38.9850588954686,43.3167321060762,4496.64501953125
54206.953125,51.15234375,3.22265625,0,-2.39135551452637,"25p-50p",6,58.5,21.3646932929969,24.0352799546215,26.7058666162461,7312.82421875
0,33.33984375,1.23046875,0,-1.43237972259521,"75p-100p",8.5,58.5,0,0,0,1673.50671386719
0,137.8125,1.7578125,0.936952097540052,-1.53102421760559,"50p-75p",9,58.5,0,0,0,3632.58984375
0,288.33984375,1.9921875,0.17592773504859,-1.46625316143036,"50p-75p",9.5,58.5,0,0,0,2787.2607421875
0,285.52734375,2.51953125,0.244934765912184,-1.48204624652863,"50p-75p",10,58.5,0,0,0,4129.63720703125
0,37602.65625,4.21875,0.613663335916271,-2.47304677963257,"25p-50p",10.5,58.5,15705.4234251631,17668.6013533084,19631.7792814538,21645.0078125
54216.51171875,72080.2734375,4.453125,0.947088975648057,-4.38385200500488,"0p-25p",11,58.5,30105.618268323,33868.8205518634,37632.0228354038,14700.6650390625
0,171.328125,3.046875,0.94619148447676,-1.57689106464386,"50p-75p",-4.5,59,0,0,0,0
0,854.47265625,10.83984375,0.945775293104467,-2.0015504360199,"25p-50p",-4,59,356.885821640062,401.49654934507,446.107277050077,1296.38562011719
0,14698.88671875,18.984375,0.945225860957785,-2.67619585990906,"0p-25p",-3.5,59,6139.25352139118,6906.66021156508,7674.06690173897,817.57275390625
0,39772.03125,24.43359375,0,-3.3442656993866,"0p-25p",-3,59,16611.5017808102,18687.9395034114,20764.3772260127,4181.4677734375
0,40934.296875,28.125,0.946036028022881,-3.36125087738037,"0p-25p",-2.5,59,17096.9428531583,19234.060709803,21371.1785664478,1115.73559570312
0,19513.2421875,27.59765625,0.945296994254445,-3.10341691970825,"0p-25p",-2,59,8150.05538212324,9168.81230488865,10187.5692276541,568.708312988281
0,7197.421875,24.19921875,0.942778794735356,-2.68547773361206,"0p-25p",-1.5,59,3006.13226270168,3381.89879553939,3757.6653283771,5285.2333984375
54211.19921875,4370.56640625,22.1484375,0.9398284390221,-3.49508380889893,"0p-25p",-1,59,1825.44540368606,2053.62607914682,2281.80675460758,6452.40478515625
54211.76953125,3176.25,19.86328125,0.937708231107056,-3.25987529754639,"0p-25p",-0.5,59,1326.61774802609,1492.44496652935,1658.27218503261,1364.65588378906
54208.43359375,4434.140625,15.76171875,0.935652028840558,-3.21545696258545,"0p-25p",0,59,1851.99831573979,2083.49810520726,2314.99789467473,2505.63110351562
54210.16015625,6396.38671875,12.71484375,0.934541573571691,-3.09542298316956,"0p-25p",0.5,59,2671.56557082475,3005.51126717785,3339.45696353094,2946.14575195312
54213.83203125,5289.0234375,10.4296875,0.940296989811076,-2.85702514648438,"0p-25p",1,59,2209.05544648987,2485.18737730111,2761.31930811234,3258.84497070312
54213.55078125,1839.140625,7.20703125,0.940924353666514,-2.76111721992493,"0p-25p",1.5,59,768.150049347752,864.168805516221,960.187561684689,2880.72802734375
54214.69921875,187.6171875,4.74609375,0.9413059491136,-2.5183527469635,"25p-50p",2,59,78.3616814709921,88.1568916548661,97.9521018387401,646.724426269531
54214.88671875,40.6640625,3.984375,0.941652208419519,-2.5279107093811,"25p-50p",2.5,59,16.9840746223824,19.1070839501802,21.230093277978,428.059173583984
54214.27734375,53.02734375,3.984375,0.936534146211077,-2.56216335296631,"0p-25p",3,59,22.1478206531068,24.9162982347451,27.6847758163835,1322.82165527344
54210.05078125,49.1015625,3.75,0.881375164384583,-2.55686736106873,"0p-25p",3.5,59,20.5081477428768,23.0716662107364,25.635184678596,1463.00561523438
54216.30078125,29.765625,3.45703125,0.674978450106913,-2.60307025909424,"0p-25p",4,59,12.4321468417439,13.9861651969619,15.5401835521799,1316.41809082031
0,25.01953125,3.75,0.777269762764597,-1.6128990650177,"50p-75p",4.5,59,0,0,0,18.8247203826904
0,32.4609375,3.45703125,0.826538830843049,-1.69752967357635,"25p-50p",5,59,13.5578924219018,15.2526289746395,16.9473655273773,3223.21142578125
0,0,0,0,-1.30521750450134,"75p-100p",9.5,59,0,0,0,2648.24536132812
0,7.03125,0.234375,0.948493161426418,-1.45151937007904,"50p-75p",10,59,0,0,0,8860.203125
0,11523.6328125,0.99609375,0.944599792862388,-1.84924626350403,"25p-50p",10.5,59,4813.05180977515,5414.68328599704,6016.31476221893,16293.9423828125
0,205.37109375,3.984375,0.943959518836401,-1.67510282993317,"25p-50p",-4.5,59.5,85.7769186620323,96.4990334947863,107.22114832754,0
0,1070.7421875,12.94921875,0.934975631814014,-2.105393409729,"25p-50p",-4,59.5,447.214668082733,503.116501593074,559.018335103416,1577.19445800781
54217.06640625,6853.7109375,19.6875,0.937726564050219,-3.41532850265503,"0p-25p",-3.5,59.5,2862.57522850155,3220.39713206424,3578.21903562693,3910.49169921875
0,17233.125,23.14453125,0.945695409759078,-2.89889574050903,"0p-25p",-3,59.5,7197.72356676966,8097.43901261586,8997.15445846207,1958.89111328125
0,16688.671875,26.1328125,0.945551575214983,-3.13600254058838,"0p-25p",-2.5,59.5,6970.32295957776,7841.61332952498,8712.90369947219,1584.10278320312
0,6858.6328125,26.66015625,0.944144529482538,-2.82001161575317,"0p-25p",-2,59.5,2864.63093782183,3222.70980504956,3580.78867227729,120.854721069336
54217.12890625,3848.14453125,24.90234375,0.945379822712193,-3.36341333389282,"0p-25p",-1.5,59.5,1607.24654297546,1808.15236084739,2009.05817871932,766.320251464844
54209.61328125,4454.47265625,23.90625,0.939911496963433,-3.58774542808533,"0p-25p",-1,59.5,1860.49035305098,2093.05164718235,2325.61294131372,5840.30712890625
54204.75390625,3395.68359375,22.44140625,0.939296424198533,-3.38293838500977,"0p-25p",-0.5,59.5,1418.26812188895,1595.55163712506,1772.83515236118,1607.806640625
54201.359375,2421.26953125,18.6328125,0.93824336371065,-3.21968412399292,"0p-25p",0,59.5,1011.28662193186,1137.69744967334,1264.10827741482,2372.58129882812
54205.84765625,1652.75390625,14.1796875,0.939488773401135,-3.05542278289795,"0p-25p",0.5,59.5,690.302295206832,776.590082107686,862.877869008539,1524.67919921875
54207.4921875,829.74609375,9.7265625,0.941136559317851,-2.83162689208984,"0p-25p",1,59.5,346.558329578613,389.87812077594,433.197911973266,1375.45581054688
54216.53125,277.3828125,6.03515625,0.940937149612779,-2.65609908103943,"0p-25p",1.5,59.5,115.853903836251,130.335641815783,144.817379795314,2574.26440429688
54215.44921875,77.87109375,3.92578125,0.940582119259214,-2.61869788169861,"0p-25p",2,59.5,32.5242581745623,36.5897904463826,40.6553227182029,3940.29467773438
54218.0546875,72.48046875,3.75,0.940381044698193,-2.56652998924255,"0p-25p",2.5,59.5,30.2727670142465,34.0568628910273,37.8409587678081,2358.75366210938
54215.25,91.58203125,3.984375,0.940080199234996,-2.60965514183044,"0p-25p",3,59.5,38.2508769953656,43.0322366197863,47.813596244207,790.153869628906
54218.265625,63.10546875,3.984375,0.823884081327892,-2.48738479614258,"25p-50p",3.5,59.5,26.3571302136972,29.6517714904094,32.9464127671215,2985.80078125
54213.80859375,34.5703125,3.984375,0.711656017778174,-2.51003003120422,"25p-50p",4,59.5,14.4389107020254,16.2437745397786,18.0486383775318,571.912231445312
0,26.484375,3.22265625,0.750538640047808,-1.57896947860718,"50p-75p",4.5,59.5,0,0,0,13.481388092041
0,30,1.171875,0,-1.46512365341187,"50p-75p",5.5,59.5,0,0,0,7626.6591796875
0,0,0,0,-1.35487115383148,"75p-100p",10.5,59.5,0,0,0,817.141662597656
0,150.3515625,3.515625,0.683241945257745,-1.57458317279816,"50p-75p",-4.5,60,0,0,0,0
0,983.203125,11.42578125,0.933698120217433,-2.00594282150269,"25p-50p",-4,60,410.652409457604,461.983960639804,513.315511822005,928.486389160156
54217.5859375,2520,17.16796875,0.938419212510544,-3.26740717887878,"0p-25p",-3.5,60,1052.52317198764,1184.0885684861,1315.65396498455,2800.61010742188
0,3441.50390625,18.92578125,0.941536232067092,-2.40137028694153,"25p-50p",-3,60,1437.40579675163,1617.08152134558,1796.75724593954,4749.83203125
0,2693.0859375,20.21484375,0.94301937794789,-2.43812727928162,"25p-50p",-2.5,60,1124.81561641778,1265.41756847001,1406.01952052223,1285.67529296875
0,2627.4609375,20.44921875,0.945668731354692,-2.48852682113647,"25p-50p",-2,60,1097.40615881394,1234.58192866568,1371.75769851742,1676.59448242188
54215.6328125,5095.95703125,19.8046875,0.942710482341637,-3.39592981338501,"0p-25p",-1.5,60,2128.41780112856,2394.47002626963,2660.5222514107,2302.97485351562
54206.01171875,6584.70703125,21.2109375,0.944688815039257,-3.38376045227051,"0p-25p",-1,60,2750.22092505578,3093.99854068776,3437.77615631973,3134.33813476562
54199.6484375,4320.87890625,21.9140625,0.940677832897299,-3.53603649139404,"0p-25p",-0.5,60,1804.69252864315,2030.27909472355,2255.86566080394,2546.41796875
54199.82421875,1986.6796875,19.921875,0.939884627713692,-3.21661734580994,"0p-25p",0,60,829.772383496396,933.493931433445,1037.21547937049,3027.80224609375
54205.18359375,1112.40234375,15.703125,0.940717376950058,-3.13560509681702,"0p-25p",0.5,60,464.614779115173,522.69162650457,580.768473893967,2568.18725585938
54211.82421875,595.4296875,10.72265625,0.941311428880707,-2.99397087097168,"0p-25p",1,60,248.691882294885,279.778367581746,310.864852868606,2771.61157226562
54214.61328125,288.57421875,7.1484375,0.943424187593344,-2.62408995628357,"0p-25p",1.5,60,120.528195266907,135.59421967527,150.660244083634,9984.1953125
54217.82421875,205.13671875,5.33203125,0.943663532280849,-2.60075402259827,"0p-25p",2,60,85.6790277420185,96.3889062097709,107.098784677523,6547.05224609375
0,350.68359375,4.6875,0.94244589760196,-1.70390915870667,"25p-50p",2.5,60,146.469289070546,164.777950204364,183.086611338182,2998.095703125
0,398.0859375,4.98046875,0.940001650115951,-1.74146401882172,"25p-50p",3,60,166.267727643323,187.051193598738,207.834659554154,601.664978027344
54216.87890625,214.8046875,5.21484375,0.687720856832892,-2.58867335319519,"0p-25p",3.5,60,89.717028192585,100.931656716658,112.146285240731,3261.63452148438
54215.01171875,62.2265625,5.7421875,0.683659582279386,-2.54761219024658,"0p-25p",4,60,25.9900392636457,29.2387941716014,32.4875490795572,324.12109375
54214.87890625,36.62109375,4.74609375,0.711656017778174,-2.54716515541077,"0p-25p",4.5,60,15.2954562521456,17.2073882836638,19.1193203151819,30.138334274292
0,127.55859375,2.4609375,0.131036408136391,-1.46936392784119,"50p-75p",-4.5,60.5,0,0,0,0
0,716.953125,8.26171875,0.282271277492165,-1.7777533531189,"25p-50p",-4,60.5,299.448324322005,336.879364862255,374.310405402506,3802.83032226562
0,1453.65234375,12.1875,0.495977195983104,-2.03023719787598,"25p-50p",-3.5,60.5,607.143958655167,683.036953487062,758.929948318958,8463.361328125
0,1442.2265625,13.18359375,0.915192579845986,-2.06122374534607,"25p-50p",-3,60.5,602.371776304497,677.668248342559,752.964720380621,9236.603515625
0,852.421875,13.9453125,0.938252057882345,-2.14958882331848,"25p-50p",-2.5,60.5,356.029276089942,400.532935601184,445.036595112427,6577.951171875
54215.69140625,949.39453125,12.890625,0.942145455304986,-3.02758979797363,"0p-25p",-2,60.5,396.531644245623,446.098099776326,495.664555307029,2420.60107421875
