"density","density_freq","bathymetry_prob","reconstruction_log_probability","percentile","longitude","latitude","lower_fishing_effort_estimate","average_fishing_effort_estimate","upper_fishing_effort_estimate","gfw_data"
252.65625,44.12109375,0.948771313240367,-2.04375410079956,"0p-25p",11,65,2806.43734783932,4636.72257469105,6467.00780154278,2789.48413085938
2.51953125,0,0.244404434572943,-0.922189712524414,"50p-75p",-4.5,65.5,0,0,0,41.7169418334961
8.96484375,0.76171875,0.191552027845738,-0.872929215431213,"75p-100p",-4,65.5,0,0,0,85.7355575561523
13.65234375,2.2265625,0.214115939160292,-0.917452096939087,"50p-75p",-3.5,65.5,0,0,0,87.5338897705078
19.27734375,4.51171875,0.214070339862514,-0.968730270862579,"50p-75p",-3,65.5,0,0,0,255.6572265625
29.82421875,7.20703125,0.212321527349425,-1.05241286754608,"25p-50p",-2.5,65.5,331.279362256543,547.33112024994,763.382878243338,237.778610229492
33.984375,7.91015625,0.213462904070416,-1.07482802867889,"25p-50p",-2,65.5,377.489253651856,623.67789733785,869.866541023843,391.996398925781
33.45703125,7.5,0.206452724449467,-1.05224239826202,"25p-50p",-1.5,65.5,371.631661784845,614.000136861917,856.36861193899,641.211669921875
35.390625,7.5,0.207899474376355,-1.07702958583832,"25p-50p",-1,65.5,393.109498630554,649.485258607002,905.86101858345,608.057495117188
36.15234375,6.73828125,0.195715395929864,-1.03701364994049,"50p-75p",-0.5,65.5,0,0,0,304.393615722656
46.11328125,7.1484375,0.193297964536726,-1.07852029800415,"25p-50p",0,65.5,512.213866593122,846.266388284289,1180.31890997546,381.679992675781
75.17578125,13.06640625,0.189656010061591,-1.2139139175415,"25p-50p",0.5,65.5,835.032262819537,1379.61852118011,1924.20477954067,706.433898925781
106.11328125,21.796875,0.195514091656721,-1.4157429933548,"25p-50p",1,65.5,1178.67765235088,1947.38046910146,2716.08328585203,966.58056640625
107.16796875,23.0859375,0.185794758408775,-1.38664710521698,"25p-50p",1.5,65.5,1190.39283608491,1966.73599005332,2743.07914402174,1116.73217773438
83.26171875,15.52734375,0.186521511727877,-1.24987578392029,"25p-50p",2,65.5,924.848671447048,1528.01084847773,2131.17302550842,367.139709472656
71.6015625,12.59765625,0.175992430216973,-1.2479875087738,"25p-50p",2.5,65.5,795.330806832015,1314.02481128768,1832.71881574334,80.3013916015625
70.37109375,13.359375,0.173243623757715,-1.17873001098633,"25p-50p",3,65.5,781.663092475654,1291.44337017717,1801.22364787868,77.7552795410156
68.49609375,11.42578125,0.158655302038166,-1.16024732589722,"25p-50p",3.5,65.5,760.836099170724,1257.03355515163,1753.23101113254,26.019998550415
74.23828125,11.19140625,0.143018025239551,-1.15866911411285,"25p-50p",4,65.5,824.618766167072,1362.41361366734,1900.2084611676,70.9738845825195
80.68359375,13.125,0.132930370643965,-1.14286434650421,"25p-50p",4.5,65.5,896.211555652769,1480.69735281762,2065.18314998247,32.5402755737305
92.6953125,15.29296875,0.129375357447144,-1.26456499099731,"25p-50p",5,65.5,1029.63448151248,1701.13523032496,2372.63597913745,10.9233331680298
176.484375,27.83203125,0.148983945924703,-1.58109021186829,"0p-25p",5.5,65.5,1960.34074482654,3238.82383927863,4517.30693373072,244.406387329102
473.02734375,66.5625,0.635428857798534,-2.44106483459473,"0p-25p",6,65.5,5254.25990470937,8680.95114691114,12107.6423891129,495.808898925781
913.828125,110.21484375,0.333742072815637,-3.50887823104858,"0p-25p",6.5,65.5,10150.5558619903,16770.4835980709,23390.4113341515,79.1391677856445
1094.82421875,117.83203125,0.410830669000775,-3.8112940788269,"0p-25p",7,65.5,12161.0115594568,20092.1060547547,28023.2005500526,101.575836181641
872.109375,91.58203125,0.521565633485689,-3.15346527099609,"0p-25p",7.5,65.5,9687.15526095557,16004.8652137527,22322.5751665498,439.583618164062
547.734375,64.98046875,0.462697792045997,-2.68009829521179,"0p-25p",8,65.5,6084.08541920268,10051.9672143349,14019.849009467,235.593338012695
336.97265625,53.7890625,0.502164812253968,-2.11429953575134,"0p-25p",8.5,65.5,3743.00120302039,6184.08894412064,8625.1766852209,169.968612670898
240.76171875,46.81640625,0.439258624471416,-1.95734548568726,"0p-25p",9,65.5,2674.31610906117,4418.4353106228,6162.55451218443,61.5547218322754
238.59375,47.51953125,0.490704787407536,-2.00566124916077,"0p-25p",9.5,65.5,2650.23489805234,4378.64896199952,6107.0630259467,32.0036125183105
308.73046875,60.1171875,0.606810486624997,-2.19188380241394,"0p-25p",10,65.5,3429.29461636488,5665.7911052985,7902.28759423212,33.3083343505859
377.9296875,71.66015625,0.459351681582198,-2.63183546066284,"0p-25p",10.5,65.5,4197.94083802495,6935.72834108471,9673.51584414446,60.8611106872559
363.33984375,65.91796875,0.899090202011481,-2.33825993537903,"0p-25p",11,65.5,4035.88079637097,6667.97696791725,9300.07313946353,1117.70227050781
285.8203125,47.9296875,0.94760244863984,-2.01457118988037,"0p-25p",11.5,65.5,3174.81479192027,5245.34617795523,7315.87756399018,1850.59777832031
1.23046875,0,0.217652168998596,-0.891165435314178,"75p-100p",-4.5,66,0,0,0,7.85777711868286
4.21875,0.234375,0.233406235309817,-0.855404198169708,"75p-100p",-4,66,0,0,0,66.9269409179688
6.796875,0.76171875,0.236258110520265,-0.902659773826599,"50p-75p",-3.5,66,0,0,0,32.1450004577637
10.078125,1.9921875,0.227702043161269,-0.885471403598785,"75p-100p",-3,66,0,0,0,25.1347236633301
16.2890625,3.45703125,0.219806092564531,-0.959236860275269,"50p-75p",-2.5,66,0,0,0,163.07194519043
21.09375,4.3359375,0.218388047811817,-1.04409193992615,"50p-75p",-2,66,0,0,0,312.5302734375
24.43359375,4.62890625,0.221558918980861,-0.993766307830811,"50p-75p",-1.5,66,0,0,0,551.070861816406
26.07421875,3.984375,0.217188923852066,-1.06937658786774,"25p-50p",-1,66,289.625375646683,478.511490198867,667.397604751052,448.627777099609
26.1328125,3.515625,0.209274290120041,-1.03797519207001,"50p-75p",-0.5,66,0,0,0,315.626098632812
36.62109375,6.2109375,0.196680663377597,-1.03130733966827,"50p-75p",0,66,0,0,0,299.372497558594
66.4453125,12.3046875,0.198806234764912,-1.19494807720184,"25p-50p",0.5,66,738.056575243457,1219.39781996745,1700.73906469144,116.093887329102
107.40234375,22.96875,0.196638177712588,-1.37044858932495,"25p-50p",1,66,1192.99621024802,1971.03721693151,2749.07822361501,341.820556640625
127.44140625,29.70703125,0.189629212810514,-1.50292074680328,"0p-25p",1.5,66,1415.58470119446,2338.79211501694,3261.99952883941,484.128875732422
119.0625,26.6015625,0.173054645068011,-1.44045996665955,"25p-50p",2,66,1322.51407486306,2185.02325412157,3047.53243338008,762.004150390625
112.1484375,24.19921875,0.174450884723642,-1.4125314950943,"25p-50p",2.5,66,1245.71453705113,2058.1370612149,2870.55958537868,943.281372070312
99.9609375,21.4453125,0.170538039783058,-1.36995244026184,"25p-50p",3,66,1110.33908056908,1834.47326354892,2558.60744652875,294.920837402344
74.8828125,14.1796875,0.164136757354642,-1.23154282569885,"25p-50p",3.5,66,831.778045115642,1374.24198758237,1916.70593004909,20.030553817749
68.73046875,11.953125,0.158789626437329,-1.12979316711426,"25p-50p",4,66,763.43947333384,1261.33478202982,1759.23009072581,36.2027778625488
95.390625,16.875,0.147327013295968,-1.30638647079468,"25p-50p",4.5,66,1059.57328438831,1750.59933942417,2441.62539446003,48.6733322143555
133.4765625,22.5,0.13295588551917,-1.41530847549438,"25p-50p",5,66,1482.6215858947,2449.54870713038,3416.47582836606,25.3747215270996
171.03515625,26.77734375,0.135857444373433,-1.53645610809326,"0p-25p",5.5,66,1899.81229553408,3138.82031436066,4377.82833318724,23.9561100006104
267.0703125,39.4921875,0.199690375408196,-1.85151863098145,"0p-25p",6,66,2966.54485887097,4901.24802769986,6835.95119652875,973.5908203125
441.85546875,62.40234375,0.598993624465762,-2.54206204414368,"0p-25p",6.5,66,4908.01114101491,8108.88797211159,11309.7648032083,734.315856933594
620.5078125,81.97265625,0.554322165837851,-2.79436492919922,"0p-25p",7,66,6892.43309685027,11387.4981600135,15882.5632231767,106.135559082031
754.86328125,87.01171875,0.354267226035103,-3.09016537666321,"0p-25p",7.5,66,8384.81733585666,13853.1764679371,19321.5356000175,62.7066688537598
726.73828125,75.703125,0.477921282685452,-2.76910471916199,"0p-25p",8,66,8072.41243628271,13337.0292425541,18601.6460488254,196.394439697266
488.02734375,57.12890625,0.490255324287941,-2.42582726478577,"0p-25p",8.5,66,5420.87585114881,8956.22966711543,12491.583483082,214.394165039062
274.453125,47.9296875,0.739617666818087,-1.96626496315002,"0p-25p",9,66,3048.55114500913,5036.73667436291,7024.92220371669,150.193893432617
237.65625,51.62109375,0.802931452855219,-2.11232495307922,"0p-25p",9.5,66,2639.82140139988,4361.44405448676,6083.06670757363,323.495269775391
295.95703125,61.9921875,0.733569244214655,-2.19846296310425,"0p-25p",10,66,3287.41072447505,5431.37424043703,7575.33775639902,696.989196777344
359.4140625,69.78515625,0.601399275050958,-2.44782829284668,"0p-25p",10.5,66,3992.27427913877,6595.93141770753,9199.5885562763,92.3947219848633
379.1015625,70.25390625,0.740701982884111,-2.44990873336792,"0p-25p",11,66,4210.95770884054,6957.23447547567,9703.5112421108,289.946105957031
453.22265625,78.1640625,0.945858326151253,-2.46492123603821,"0p-25p",11.5,66,5034.27478792605,8317.49747570391,11600.7201634818,2637.32934570312
496.171875,84.140625,0.944802464018445,-2.78613519668579,"0p-25p",12,66,5511.3431033171,9105.6973011326,12700.0514989481,8368.32421875
0.234375,0,0.190311248150738,-0.9268599152565,"50p-75p",-4.5,66.5,0,0,0,27.7197227478027
0.76171875,0,0.210720744997884,-0.782711327075958,"75p-100p",-4,66.5,0,0,0,43.8705596923828
1.23046875,0,0.233926703480789,-0.90471625328064,"50p-75p",-3.5,66.5,0,0,0,69.0363922119141
3.22265625,0.234375,0.234029281386004,-0.914415895938873,"50p-75p",-3,66.5,0,0,0,105.540557861328
6.97265625,0.52734375,0.214443320710597,-0.916574716567993,"50p-75p",-2.5,66.5,0,0,0,154.344161987305
10.60546875,0.9375,0.228394849171322,-0.915324032306671,"50p-75p",-2,66.5,0,0,0,129.036117553711
14.35546875,2.05078125,0.225761112546973,-0.912652015686035,"50p-75p",-1.5,66.5,0,0,0,389.845275878906
16.93359375,2.4609375,0.221318574379461,-0.972840130329132,"50p-75p",-1,66.5,0,0,0,392.434448242188
24.19921875,4.27734375,0.216437339759783,-0.994560122489929,"50p-75p",-0.5,66.5,0,0,0,471.090850830078
40.1953125,8.96484375,0.19485739927495,-1.07911837100983,"25p-50p",0,66.5,446.478668974437,737.660409609939,1028.84215024544,382.783050537109
58.65234375,12.83203125,0.200284849260652,-1.13131487369537,"25p-50p",0.5,66.5,651.494384319842,1076.38202626756,1501.26966821529,419.068054199219
80.44921875,17.2265625,0.210889830302163,-1.31376111507416,"25p-50p",1,66.5,893.608181489653,1476.39612593943,2059.1840703892,471.8466796875
98.3203125,22.5,0.17461958226748,-1.32802796363831,"25p-50p",1.5,66.5,1092.11546142727,1804.36467540157,2516.61388937588,258.992767333984
105.703125,24.55078125,0.173142539998916,-1.41657590866089,"25p-50p",2,66.5,1174.12174756543,1939.85332206462,2705.58489656381,454.340270996094
108.57421875,23.90625,0.170644323953777,-1.35042119026184,"25p-50p",2.5,66.5,1206.0130810636,1992.54335132247,2779.07362158135,598.883605957031
91.171875,18.3984375,0.168811032641994,-1.2939887046814,"25p-50p",3,66.5,1012.71254945222,1673.17725561671,2333.64196178121,712.12109375
54.19921875,8.7890625,0.164010520719811,-1.14182305335999,"25p-50p",3.5,66.5,602.030275220633,994.658715581915,1387.2871559432,26.3980541229248
43.41796875,7.03125,0.163136893128219,-1.04528880119324,"25p-50p",4,66.5,482.275063717285,796.80227918508,1111.32949465288,67.3041687011719
97.1484375,17.51953125,0.154338542850061,-1.28586578369141,"25p-50p",4.5,66.5,1079.09859061169,1782.85854101061,2486.61849140954,299.239715576172
177.01171875,29.94140625,0.139608141810199,-1.60481774806976,"0p-25p",5,66.5,1966.19833669355,3248.50159975456,4530.80486281557,404.645568847656
195.99609375,32.9296875,0.131342623590242,-1.66035306453705,"0p-25p",5.5,66.5,2177.07164390596,3596.90097688812,5016.73030987027,448.4677734375
173.49609375,31.11328125,0.130968464891997,-1.59628772735596,"0p-25p",6,66.5,1927.1477242468,3183.98319658168,4440.81866891655,241.509719848633
216.97265625,40.37109375,0.155740027203825,-1.78268980979919,"0p-25p",6.5,66.5,2410.07363150487,3981.86078248631,5553.64793346774,206.858612060547
401.015625,64.6875,0.39585927860079,-2.26277709007263,"0p-25p",7,66.5,4454.3731930919,7359.39918858663,10264.4251840813,338.131103515625
654.140625,85.48828125,0.443162275639963,-3.03060078620911,"0p-25p",7.5,66.5,7266.01728925746,12004.7242170341,16743.4311448107,185.728607177734
726.73828125,83.96484375,0.473798981587279,-2.93096208572388,"0p-25p",8,66.5,8072.41243628271,13337.0292425541,18601.6460488254,386.521667480469
544.6875,70.3125,0.525077221429621,-2.564368724823,"0p-25p",8.5,66.5,6050.24155508217,9996.05126491836,13941.8609747546,203.540283203125
345.76171875,61.11328125,0.753510054094476,-2.2086615562439,"0p-25p",9,66.5,3840.62773413725,6345.38495205285,8850.14216996844,37.2374992370605
283.30078125,61.0546875,0.757226261017439,-2.21391558647156,"0p-25p",9.5,66.5,3146.82851966677,5199.10798901466,7251.38745836255,84.6191635131836
312.59765625,65.5078125,0.819085911984637,-2.28466796875,"0p-25p",10,66.5,3472.2502900563,5736.76134878867,8001.27240752104,164.578887939453
388.65234375,71.3671875,0.732313615686893,-2.35621213912964,"0p-25p",10.5,66.5,4317.04520598752,7132.50947076199,9947.97373553647,121.384719848633
483.1640625,84.0234375,0.620939291261823,-2.83317708969116,"0p-25p",11,66.5,5366.85583726415,8866.97920939294,12367.1025815217,28.7797222137451
582.01171875,103.88671875,0.684936479781631,-2.99201631546021,"0p-25p",11.5,66.5,6464.82889055843,10681.0216452704,14897.2143999825,926.757202148438
714.7265625,133.0078125,0.946892894124526,-3.38406300544739,"0p-25p",12,66.5,7938.98951042301,13116.5913650467,18294.1932196704,3985.005859375
627.65625,119.70703125,0.942432410769572,-3.12495493888855,"0p-25p",12.5,66.5,6971.83600882532,11518.6855797984,16065.5351507714,4155.083984375
0,0,0.219245565129924,-0.868499040603638,"75p-100p",-4.5,67,0,0,0,165.031661987305
0,0,0.237897026882171,-0.921333014965057,"50p-75p",-4,67,0,0,0,225.31916809082
0,0,0.207538057479172,-0.866493582725525,"75p-100p",-3.5,67,0,0,0,335.428619384766
2.51953125,0,0.228618235943282,-0.920081377029419,"50p-75p",-3,67,0,0,0,309.403625488281
8.671875,0.234375,0.232797796806338,-0.901275336742401,"50p-75p",-2.5,67,0,0,0,231.463882446289
15.76171875,1.7578125,0.228668654323947,-0.998370587825775,"50p-75p",-2,67,0,0,0,392.279724121094
20.09765625,3.515625,0.227470644091938,-0.968079745769501,"50p-75p",-1.5,67,0,0,0,481.482238769531
23.96484375,4.98046875,0.224433818225383,-1.02176868915558,"50p-75p",-1,67,0,0,0,641.005554199219
35.68359375,8.671875,0.232328734710313,-1.10370516777039,"25p-50p",-0.5,67,396.363716334449,654.861792204742,913.359868075035,809.423889160156
49.8046875,13.2421875,0.230284011216793,-1.10782814025879,"25p-50p",0,67,553.217009662203,914.010711615814,1274.80441356942,625.644714355469
55.25390625,14.35546875,0.228614299736612,-1.18206548690796,"25p-50p",0.5,67,613.745458954656,1014.01423653378,1414.2830141129,565.691955566406
60.64453125,15,0.185647876136518,-1.1993020772934,"25p-50p",1,67,673.62306470633,1112.9424547322,1552.26184475806,237.89111328125
69.0234375,17.4609375,0.174255690064027,-1.27030205726624,"25p-50p",1.5,67,766.693691037736,1266.71131562756,1766.72894021739,314.132507324219
69.0234375,17.05078125,0.166259754077975,-1.2519679069519,"25p-50p",2,67,766.693691037736,1266.71131562756,1766.72894021739,303.040283203125
63.1640625,13.53515625,0.15868551132024,-1.15440499782562,"25p-50p",2.5,67,701.60933695983,1159.18064367276,1616.75195038569,408.347503662109
49.8046875,8.7890625,0.157506375782727,-1.14125061035156,"25p-50p",3,67,553.217009662203,914.010711615814,1274.80441356942,136.901107788086
28.0078125,3.45703125,0.161367534635777,-0.936739683151245,"50p-75p",3.5,67,0,0,0,6.18361186981201
22.8515625,3.22265625,0.160506587986179,-1.02050125598907,"50p-75p",4,67,0,0,0,316.656127929688
69.43359375,12.48046875,0.160055684367785,-1.20916140079498,"25p-50p",4.5,67,771.249595823189,1274.2384626644,1777.22732950561,395.027221679688
143.0859375,23.90625,0.158338262152488,-1.4910364151001,"25p-50p",5,67,1589.35992658247,2625.89900913626,3662.43809169004,370.953887939453
157.1484375,26.25,0.159486045000765,-1.5203583240509,"0p-25p",5.5,67,1745.56237636945,2883.97262182778,4022.38286728612,356.540283203125
124.51171875,23.203125,0.15559168361117,-1.40903866291046,"25p-50p",6,67,1383.04252415551,2285.02677903954,3187.01103392356,400.424438476562
183.80859375,29.8828125,0.149764673240325,-1.61355137825012,"0p-25p",6.5,67,2041.69618742392,3373.23717922213,4704.77817102034,106.019721984863
355.48828125,48.515625,0.149120616083265,-2.14477467536926,"0p-25p",7,67,3948.66776190657,6523.88586749782,9099.10397308906,56.4377784729004
478.88671875,63.28125,0.143542303537856,-2.42425155639648,"0p-25p",7.5,67,5319.34425878728,8788.48181886594,12257.6193789446,5.42527675628662
477.48046875,67.91015625,0.141720027824236,-2.51027226448059,"0p-25p",8,67,5303.72401380858,8762.67445759679,12221.624901385,352.404724121094
439.5703125,74.0625,0.606957322017002,-2.66258239746094,"0p-25p",8.5,67,4882.62824292453,8066.95101004922,11251.2737771739,609.2158203125
403.2421875,78.10546875,0.485457757409828,-2.49699330329895,"0p-25p",9,67,4479.10524764151,7400.26084392945,10321.4164402174,346.631378173828
348.984375,70.78125,0.341430520392172,-2.33771753311157,"0p-25p",9.5,67,3876.4241288801,6404.52682162799,8932.62951437588,422.863037109375
351.73828125,63.80859375,0.40727666628423,-2.20019483566284,"0p-25p",10,67,3907.01377529671,6455.06623744674,9003.11869959677,700.8505859375
493.2421875,76.875,0.595960382815291,-2.57157373428345,"0p-25p",10.5,67,5478.80092627815,9051.93196515521,12625.0630040323,841.003051757812
719.1796875,111.796875,0.735859107769476,-3.20327806472778,"0p-25p",11,67,7988.45361952221,13198.3146757324,18408.1757319425,2777.05078125
835.01953125,143.49609375,0.702412921704422,-3.6833381652832,"0p-25p",11.5,67,9275.17129964242,15324.1960602788,21373.2208209151,6918.36669921875
777.83203125,146.66015625,0.648570619227665,-3.75640249252319,"0p-25p",12,67,8639.94800384206,14274.6967019999,19909.4454001578,1949.06274414062
712.1484375,134.82421875,0.812568225237235,-3.31135296821594,"0p-25p",12.5,67,7910.35239462873,13069.2778693866,18228.2033441445,112.970275878906
525.46875,94.5703125,0.934945204900122,-2.59502553939819,"0p-25p",13,67,5836.76487370663,9643.35066090661,13449.9364481066,494.2841796875
0,0,0.234604188658658,-0.915466547012329,"50p-75p",-4.5,67.5,0,0,0,102.478889465332
0,0,0.213226120338554,-0.899766743183136,"50p-75p",-4,67.5,0,0,0,223.498886108398
0.234375,0,0.239861062453233,-0.97494101524353,"50p-75p",-3.5,67.5,0,0,0,128.165832519531
3.28125,0,0.235995878346964,-0.924963057041168,"50p-75p",-3,67.5,0,0,0,248.762786865234
10.48828125,0.52734375,0.229837055188838,-0.865094006061554,"75p-100p",-2.5,67.5,0,0,0,289.529449462891
18.92578125,2.75390625,0.23731096282378,-0.932908594608307,"50p-75p",-2,67.5,0,0,0,418.169158935547
23.3203125,4.62890625,0.213028317858132,-0.948286533355713,"50p-75p",-1.5,67.5,0,0,0,411.26220703125
25.72265625,5.56640625,0.211744609386264,-1.1390380859375,"25p-50p",-1,67.5,285.720314402008,472.059649881579,658.39898536115,673.360534667969
32.98828125,8.4375,0.23982173491999,-1.04240906238556,"50p-75p",-0.5,67.5,0,0,0,761.502197265625
39.55078125,11.1328125,0.238035061569373,-1.10009145736694,"25p-50p",0,67.5,439.319390025867,725.832035694911,1012.34468136396,439.500274658203
42.3046875,11.8359375,0.216602551790762,-1.1082626581192,"25p-50p",0.5,67.5,469.909036442483,776.371451513668,1082.83386658485,351.641662597656
50.390625,13.65234375,0.178422382111878,-1.13269400596619,"25p-50p",1,67.5,559.725445069994,924.763778811294,1289.80211255259,530.811096191406
54.78515625,15.17578125,0.174466784924667,-1.20041966438293,"25p-50p",1.5,67.5,608.538710628424,1005.4117827774,1402.28485492637,719.80419921875
43.7109375,11.1328125,0.172637916648101,-1.1910605430603,"25p-50p",2,67.5,485.529281421181,802.17881278282,1118.82834414446,674.255004882812
31.640625,6.328125,0.167935767219793,-1.01279234886169,"50p-75p",2.5,67.5,0,0,0,488.188903808594
26.30859375,5.21484375,0.158070217172347,-1.0404109954834,"50p-75p",3,67.5,0,0,0,161.128616333008
18.45703125,3.45703125,0.154667658104522,-0.952295005321503,"50p-75p",3.5,67.5,0,0,0,3.38166689872742
13.125,1.9921875,0.150022508442982,-0.929429650306702,"50p-75p",4,67.5,0,0,0,5.29722309112549
26.6015625,4.921875,0.149083044713066,-0.898101270198822,"50p-75p",4.5,67.5,0,0,0,9.42083263397217
53.61328125,9.0234375,0.158723172428792,-1.09639465808868,"25p-50p",5,67.5,595.521839812842,983.905648386435,1372.28945696003,71.8891677856445
61.58203125,10.3125,0.163421040296385,-1.15231919288635,"25p-50p",5.5,67.5,684.036561358795,1130.14736224497,1576.25816313114,196.108612060547
57.94921875,10.6640625,0.164888233383852,-1.17880439758301,"25p-50p",6,67.5,643.684261830493,1063.47834563299,1483.27242943548,65.2444458007812
118.06640625,15.234375,0.164417462230789,-1.3077437877655,"25p-50p",6.5,67.5,1311.44973466981,2166.74303988925,3022.0363451087,39.7166633605957
226.2890625,23.7890625,0.153537073114879,-1.60980224609375,"0p-25p",7,67.5,2513.55775448874,4152.83455089444,5792.11134730014,9.46527767181396
248.90625,29.47265625,0.173148996119258,-1.77417171001434,"0p-25p",7.5,67.5,2764.78336122946,4567.90294463997,6371.02252805049,6.90749979019165
217.08984375,35.390625,0.173516295289563,-1.76535189151764,"0p-25p",8,67.5,2411.37531858643,3984.0113959254,5556.64747326438,5.01388883590698
275.09765625,51.9140625,0.16979340141445,-2.05411243438721,"0p-25p",8.5,67.5,3055.7104239577,5048.56504827794,7041.41967259818,0
358.06640625,68.84765625,0.138828553492358,-2.36207818984985,"0p-25p",9,67.5,3977.30487770085,6571.19936315793,9165.09384861501,231.30387878418
355.546875,66.4453125,0.68086321669298,-2.32469534873962,"0p-25p",9.5,67.5,3949.31860544735,6524.96117421736,9100.60374298738,975.172241210938
382.96875,63.22265625,0.814085915644531,-2.29571318626404,"0p-25p",10,67.5,4253.91338253195,7028.20471896584,9802.49605539972,908.586975097656
580.1953125,88.0078125,0.892398538545428,-2.78615140914917,"0p-25p",10.5,67.5,6444.65274079428,10647.6871369645,14850.7215331346,1289.31140136719
858.046875,136.69921875,0.930840655445848,-3.52244734764099,"0p-25p",11,67.5,9530.95281116859,15746.7916010612,21962.6303909537,478.648895263672
983.0859375,172.6171875,0.938441397905589,-3.92350625991821,"0p-25p",11.5,67.5,10919.8529271911,18041.4961405766,25163.1393539621,3514.7392578125
844.74609375,158.7890625,0.94712804523753,-3.55372452735901,"0p-25p",12,67.5,9383.21132741175,15502.6969757238,21622.1826240358,7034.55224609375
664.04296875,121.58203125,0.937701806812744,-3.29950618743896,"0p-25p",12.5,67.5,7376.00984764912,12186.4510526377,16996.8922576262,7206.548828125
612.24609375,106.5234375,0.835306167518888,-2.87280988693237,"0p-25p",13,67.5,6800.66415760042,11235.8799125572,15671.095667514,7101.265625
622.734375,110.68359375,0.762632235441626,-3.20177125930786,"0p-25p",13.5,67.5,6917.16515139988,11428.3598153563,15939.5544793128,1329.55090332031
580.13671875,107.16796875,0.866654415117997,-3.0816285610199,"0p-25p",14,67.5,6444.0018972535,10646.6118302449,14849.2217632363,1860.19946289062
0,0,0.23874426667303,-0.894606709480286,"75p-100p",-4.5,68,0,0,0,3.90333294868469
0,0,0.240387373029557,-0.881982088088989,"75p-100p",-4,68,0,0,0,36.9249992370605
0.76171875,0,0.235717435389154,-0.881575405597687,"75p-100p",-3.5,68,0,0,0,142.348052978516
3.45703125,0,0.24027995527306,-0.932272791862488,"50p-75p",-3,68,0,0,0,85.2877807617188
7.734375,0.234375,0.218141701329597,-0.843012392520905,"75p-100p",-2.5,68,0,0,0,69.4033355712891
11.1328125,1.23046875,0.198830136514308,-0.974069178104401,"50p-75p",-2,68,0,0,0,304.266662597656
12.24609375,2.05078125,0.239937362531865,-0.935803353786469,"50p-75p",-1.5,68,0,0,0,588.994995117188
12.94921875,1.93359375,0.239799302530477,-0.906211733818054,"50p-75p",-1,68,0,0,0,410.63720703125
15.234375,3.28125,0.23217640331452,-0.921621203422546,"50p-75p",-0.5,68,0,0,0,371.611114501953
17.8125,4.74609375,0.191336175881333,-0.979812741279602,"50p-75p",0,68,0,0,0,342.98193359375
25.3125,6.2109375,0.191849023207075,-0.947858393192291,"50p-75p",0.5,68,0,0,0,272.471954345703
35.859375,8.90625,0.194204828956865,-1.07002115249634,"25p-50p",1,68,398.316246956786,658.087712363386,917.859177769986,499.060546875
34.74609375,8.73046875,0.178526653607732,-1.1332243680954,"25p-50p",1.5,68,385.950219681984,637.656884691974,889.363549701964,400.428619384766
23.14453125,4.5703125,0.173847861866548,-1.01691401004791,"50p-75p",2,68,0,0,0,517.360290527344
18.984375,3.69140625,0.17402900477594,-0.874775767326355,"75p-100p",2.5,68,0,0,0,255.670837402344
22.67578125,6.6796875,0.171412677834733,-1.0131961107254,"50p-75p",3,68,0,0,0,42.3199996948242
18.1640625,5.2734375,0.16332116113989,-0.949377536773682,"50p-75p",3.5,68,0,0,0,0
8.4375,1.46484375,0.168881906477767,-0.896153509616852,"75p-100p",4,68,0,0,0,1.92277801036835
5.0390625,0.76171875,0.170448000548725,-0.880366742610931,"75p-100p",4.5,68,0,0,0,0.820277988910675
7.91015625,1.23046875,0.161158683193202,-0.956319868564606,"50p-75p",5,68,0,0,0,5.01638889312744
12.94921875,1.9921875,0.171703136137946,-1.03809344768524,"50p-75p",5.5,68,0,0,0,3.49694395065308
21.62109375,3.75,0.172979296638103,-1.04200994968414,"50p-75p",6,68,0,0,0,13.951943397522
49.921875,7.20703125,0.169840242465715,-1.13431549072266,"25p-50p",6.5,68,554.518696743761,916.16132505491,1277.80395336606,20.934720993042
90.52734375,11.015625,0.170111369281958,-1.20755243301392,"25p-50p",7,68,1005.55327050365,1661.34888170169,2317.14449289972,20.4583320617676
93.57421875,13.41796875,0.174363464779429,-1.23357963562012,"25p-50p",7.5,68,1039.39713462416,1717.26483111818,2395.1325276122,16.0958347320557
79.62890625,15,0.173503498715514,-1.16977727413177,"25p-50p",8,68,884.496371918746,1461.34183186575,2038.18729181276,9.04777812957764
122.05078125,22.08984375,0.173115583967253,-1.36042582988739,"25p-50p",8.5,68,1355.70709544279,2239.86389681852,3124.02069819425,9.12277793884277
203.7890625,35.5078125,0.173054063212851,-1.70357406139374,"0p-25p",9,68,2263.63383482958,3739.916770588,5216.19970634642,12.0802774429321
265.01953125,45.41015625,0.172622002127129,-1.95520901679993,"0p-25p",9.5,68,2943.7653349437,4863.61229251568,6783.45925008766,12.5455551147461
360.41015625,61.58203125,0.129227693687185,-2.27714347839355,"0p-25p",10,68,4003.33861933201,6614.21163193985,9225.08464454769,472.748321533203
570.41015625,102.65625,0.457209547787364,-3.1535050868988,"0p-25p",10.5,68,6335.96186948417,10468.1109147999,14600.2599601157,1899.87585449219
815.859375,152.6953125,0.925097024969901,-3.66747784614563,"0p-25p",11,68,9062.34546180767,14972.5707629866,20882.7960641655,2806.43090820312
