"bimac","density","density_freq","bathymetry_prob","reconstruction_log_probability","percentile","longitude","latitude","lower_fishing_effort_estimate","average_fishing_effort_estimate","upper_fishing_effort_estimate","gfw_data"
0,3501.38671875,64.8046875,0.947339315435087,-2.07692861557007,"25p-50p",5,56,2310.2063491391,3465.30952370865,4620.4126982782,5380.77783203125
3174.1083984375,4180.1953125,62.34375,0.94716417094498,-2.87932229042053,"0p-25p",5.5,56,2758.0825904962,4137.12388574431,5516.16518099241,18482.294921875
3173.65991210938,4870.078125,57.421875,0.947361484972524,-3.01026844978333,"0p-25p",6,56,3213.26557415944,4819.89836123915,6426.53114831887,6671.77685546875
3179.81274414062,5145.234375,55.95703125,0.947572609888925,-3.10831642150879,"0p-25p",6.5,56,3394.81299145879,5092.21948718818,6789.62598291757,5526.916015625
0,5150.33203125,62.75390625,0.947807322287695,-2.33257913589478,"25p-50p",7,56,3398.17641252034,5097.2646187805,6796.35282504067,7098.26025390625
0,3992.578125,57.48046875,0.948157219692697,-2.10669374465942,"25p-50p",7.5,56,2634.29323142625,3951.43984713937,5268.5864628525,4932.7275390625
0,685.13671875,12.01171875,0,-1.36092853546143,"50p-75p",10,56,0,0,0,2235.01123046875
3180.41967773438,1348.30078125,17.4609375,0.948551571495571,-2.45291924476624,"25p-50p",10.5,56,889.605540774132,1334.4083111612,1779.21108154826,622.403625488281
0,1858.359375,19.1015625,0.948322299639948,-1.71578800678253,"25p-50p",11,56,1226.14094699024,1839.21142048536,2452.28189398048,1325.02282714844
0,1590.41015625,13.30078125,0.948385034633909,-1.68963611125946,"25p-50p",11.5,56,1049.3487111917,1574.02306678755,2098.69742238341,4095.59814453125
3179.083984375,1448.3203125,24.84375,0,-2.48580503463745,"25p-50p",12.5,56,955.598181602494,1433.39727240374,1911.19636320499,4714.71923828125
3173.986328125,195.87890625,0.46875,0,-2.25283527374268,"25p-50p",14.5,56,129.240420790401,193.860631185602,258.480841580803,1141.38024902344
3169.87060546875,190.4296875,0.52734375,0.947924498722345,-2.29718542098999,"25p-50p",15,56,125.64503965564,188.46755948346,251.29007931128,1038.86608886719
3169.87060546875,75.17578125,0.234375,0.948401786328908,-2.40979623794556,"25p-50p",15.5,56,49.6007956548265,74.4011934822397,99.2015913096529,0
3177.77978515625,2972.109375,114.0234375,0.947940437452343,-3.01197028160095,"0p-25p",-2.5,56.5,1960.99045892082,2941.48568838124,3921.98091784165,7130.4296875
3175.66259765625,4234.98046875,153.69140625,0.947260373111796,-3.35477590560913,"0p-25p",-2,56.5,2794.22970190483,4191.34455285724,5588.45940380965,9967.697265625
3175.361328125,3174.08203125,96.50390625,0.946845946032124,-3.20717144012451,"0p-25p",-1.5,56.5,2094.25152098021,3141.37728147031,4188.50304196041,2480.94702148438
3174.287109375,1797.12890625,30.3515625,0.946180184778036,-2.83162689208984,"0p-25p",-1,56.5,1185.74123423943,1778.61185135914,2371.48246847885,779.523864746094
3175.89282226562,1243.2421875,10.78125,0.945933059359469,-2.51765131950378,"25p-50p",-0.5,56.5,820.288138896421,1230.43220834463,1640.57627779284,376.909454345703
3178.037109375,1272.12890625,16.34765625,0.942653498788198,-2.5906970500946,"0p-25p",0,56.5,839.347524911876,1259.02128736781,1678.69504982375,779.344421386719
0,1699.27734375,27.83203125,0.94310784716767,-1.761510014534,"25p-50p",0.5,56.5,1121.17901386253,1681.76852079379,2242.35802772505,2020.42468261719
