"bimac","density_freq","bathymetry_prob","reconstruction_log_probability","percentile","longitude","latitude","lower_fishing_effort_estimate","average_fishing_effort_estimate","upper_fishing_effort_estimate","gfw_data"
0,48.3984375,0.944360646880871,-1.79459595680237,"25p-50p",1.5,57,537.596764683506,888.203350346662,1238.80993600982,626.670837402344
0,46.171875,0.944831924470605,-1.768519282341,"25p-50p",2,57,512.864710133901,847.341695003837,1181.81867987377,596.16748046875
0,29.1796875,0.94558479094137,-1.51681566238403,"25p-50p",2.5,57,324.120083307973,535.502746334912,746.885409361851,138.188888549805
124.899559020996,17.28515625,0.946261810137246,-2.2787389755249,"0p-25p",3,57,191.998844529823,317.215482266665,442.432120003506,632.899719238281
119.937835693359,12.12890625,0.946516640145023,-2.28329539299011,"0p-25p",3.5,57,134.724612941266,222.588490946439,310.452368951613,780.793884277344
116.983116149902,9.90234375,0.947055171861985,-2.18071413040161,"0p-25p",4,57,109.992558391662,181.726835603615,253.461112815568,1195.14978027344
121.771896362305,14.12109375,0.946634697898045,-2.32857465744019,"0p-25p",4.5,57,156.853293327754,259.148919411072,361.44454549439,1424.63391113281
120.555137634277,17.16796875,0.94644714278578,-2.39308762550354,"0p-25p",5,57,190.697157448265,315.064868827569,439.432580206872,4584.30322265625
121.585731506348,15.8203125,0.947713584855277,-2.2802140712738,"0p-25p",5.5,57,175.727756010347,290.332814277964,404.937872545582,8099.59228515625
122.770797729492,14.0625,0.947480911469097,-2.30866885185242,"0p-25p",6,57,156.202449786975,258.073612691524,359.944775596073,2780.74145507812
119.392471313477,12.5390625,0.947454888038494,-2.29993176460266,"0p-25p",6.5,57,139.280517726719,230.115637983276,320.950758239832,4265.78369140625
117.467819213867,15.05859375,0.947826100188273,-2.36010956764221,"0p-25p",7,57,167.266789980219,276.35382692384,385.440863867461,7911.19677734375
122.766090393066,17.34375,0.948013023580391,-2.40177869796753,"0p-25p",7.5,57,192.649688070603,318.290788986213,443.931889901823,17271.44921875
0,11.66015625,0.948199819053381,-1.36330771446228,"50p-75p",8,57,0,0,0,20019.60546875
0,5.44921875,0.948646480084676,-1.26339650154114,"50p-75p",10.5,57,0,0,0,1783.14501953125
122.379539489746,9.2578125,0.948728582716097,-2.18941855430603,"0p-25p",11,57,102.833279443092,169.898461688587,236.963643934081,6024.4462890625
119.851692199707,8.3203125,0.94831327655806,-2.13652348518372,"0p-25p",11.5,57,92.4197827906269,152.693554175818,212.96732556101,21215.51953125
113.562088012695,3.1640625,0.947557155974518,-2.09635281562805,"25p-50p",12,57,35.1455512020694,58.0665628555929,80.9875745091164,9458.6337890625
0,71.66015625,0,-1.87134861946106,"25p-50p",-2,57.5,795.981650372794,1315.10011800722,1834.21858564166,15754.9541015625
0,77.28515625,0.945464440124392,-2.10155820846558,"25p-50p",-1.5,57.5,858.462630287584,1418.32956308383,1978.19649588008,3731.76635742188
0,49.921875,0.944285906880359,-1.81898868083954,"25p-50p",-1,57.5,554.518696743761,916.16132505491,1277.80395336606,8334.86328125
0,32.2265625,0.943341592549163,-1.59477949142456,"25p-50p",-0.5,57.5,357.963947428484,591.418695751409,824.873444074334,9283.396484375
0,33.1640625,0.94025881383875,-1.59137034416199,"25p-50p",0,57.5,368.377444080949,608.623603264177,848.869762447405,12754.5029296875
0,45.234375,0.940150976707925,-1.76743578910828,"25p-50p",0.5,57.5,502.451213481436,830.136787491069,1157.8223615007,9764.4033203125
0,59.12109375,0.94104065536965,-1.93578660488129,"25p-50p",1,57.5,656.701132646074,1084.98448002395,1513.26782740182,1607.6416015625
0,64.51171875,0.943601064775407,-1.94439268112183,"25p-50p",1.5,57.5,716.578738397748,1183.91269822237,1651.24665804698,149.473327636719
0,51.09375,0.94386298732188,-1.8193119764328,"25p-50p",2,57.5,567.535567559343,937.667459445871,1307.7993513324,96.9574966430664
0,25.3125,0.945540153907102,-1.5030289888382,"25p-50p",2.5,57.5,281.164409616555,464.532502844743,647.900596072931,678.36279296875
0,10.13671875,0.946327254959245,-1.33348441123962,"50p-75p",3,57.5,0,0,0,2169.2578125
121.626266479492,9.4921875,0.946032637383233,-2.24269318580627,"0p-25p",3.5,57.5,105.436653606208,174.199688566779,242.962723527349,2062.59399414062
119.99552154541,14.296875,0.946515718928475,-2.27884888648987,"0p-25p",4,57.5,158.805823950091,262.374839569716,365.943855189341,2195.14038085938
122.834815979004,22.265625,0.946070812721723,-2.34799265861511,"0p-25p",4.5,57.5,247.320545496044,408.616553428246,569.912561360449,1126.87280273438
121.420112609863,26.42578125,0.944959677553952,-2.50256657600403,"0p-25p",5,57.5,293.530436891357,484.963330516156,676.396224140954,3226.23364257812
123.051246643066,25.78125,0.944879845764746,-2.41544914245605,"0p-25p",5.5,57.5,286.371157942788,473.134956601127,659.898755259467,7353.43798828125
123.198432922363,22.5,0.942484133797908,-2.49226808547974,"0p-25p",6,57.5,249.92391965916,412.917780306438,575.911640953717,8067.220703125
120.941543579102,14.53125,0.939668091955612,-2.35828042030334,"0p-25p",6.5,57.5,161.409198113208,266.676066447908,371.942934782609,4989.18310546875
119.287582397461,9.19921875,0.908883391598063,-2.32476329803467,"0p-25p",7,57.5,102.182435902313,168.823154969039,235.463874035764,7716.09033203125
124.898475646973,11.19140625,0.864730508635796,-2.28178215026855,"0p-25p",7.5,57.5,124.311116288801,205.383583433671,286.456050578541,11251.25
0,10.25390625,0.931125240440441,-1.33060657978058,"50p-75p",8,57.5,0,0,0,17706.736328125
0,6.4453125,0.943703395066541,-1.29944384098053,"50p-75p",8.5,57.5,0,0,0,25339.865234375
0,6.09375,0.947919758118968,-1.28413760662079,"50p-75p",9,57.5,0,0,0,36144.03125
123.393661499023,14.1796875,0.948873221570176,-2.3559513092041,"0p-25p",10.5,57.5,157.504136868533,260.22422613062,362.944315392707,25426.61328125
123.437644958496,19.51171875,0.947742332944479,-2.43980813026428,"0p-25p",11,57.5,216.730899079428,358.07713760949,499.423376139551,30514.26953125
117.562660217285,13.125,0.946582822819717,-2.27703809738159,"0p-25p",11.5,57.5,145.78895313451,240.868705178756,335.948457223001,11142.11328125
118.774398803711,1.93359375,0,-2.00042033195496,"25p-50p",-4,58,21.4778368457091,35.4851217450845,49.49240664446,61.0402793884277
117.812812805176,8.02734375,0.947762489315178,-2.26863884925842,"0p-25p",-3.5,58,89.1655650867316,147.317020578078,205.468476069425,3415.42602539062
115.970672607422,15.52734375,0.947274067979669,-2.34261798858643,"0p-25p",-3,58,172.473538306452,284.956280680224,397.439023053997,4917.2080078125
0,35.0390625,0.946158752182594,-1.57538592815399,"25p-50p",-2.5,58,389.204437385879,643.033418289714,896.862399193548,3438.541015625
0,66.73828125,0.945659896744056,-1.9871438741684,"25p-50p",-2,58,741.310792947352,1224.77435356519,1708.23791418303,8416.9638671875
0,76.81640625,0.945916448899627,-2.08942341804504,"25p-50p",-1.5,58,853.255881961351,1409.72710932745,1966.19833669355,5851.32275390625
0,63.57421875,0.94200976664157,-1.92679619789124,"25p-50p",-1,58,706.165241745283,1166.7077907096,1627.25033967391,7006.04638671875
0,53.7890625,0.941205388972493,-1.86062407493591,"25p-50p",-0.5,58,597.474370435179,987.131568545079,1376.78876665498,18440.314453125
0,53.49609375,0.937348827337511,-1.83922648429871,"25p-50p",0,58,594.220152731284,981.755034947339,1369.28991716339,17631.72265625
0,65.21484375,0.935354293173943,-1.93452370166779,"25p-50p",0.5,58,724.388860887097,1196.81637885694,1669.24389682679,15104.3720703125
0,81.26953125,0.939014447978293,-2.14764332771301,"0p-25p",1,58,902.71999106056,1491.4504200131,2080.18084896564,16263.7841796875
0,79.62890625,0.941865179521959,-2.14217233657837,"0p-25p",1.5,58,884.496371918746,1461.34183186575,2038.18729181276,1619.96142578125
0,58.125,0.944637224735405,-1.88516902923584,"25p-50p",2,58,645.63679245283,1066.70426579163,1487.77173913043,1370.81970214844
0,34.1015625,0.946161785017001,-1.6223338842392,"25p-50p",2.5,58,378.790940733415,625.828510776946,872.866080820477,2170.365234375
0,23.203125,0.945856420054143,-1.51244914531708,"25p-50p",3,58,257.734042148509,425.821460941015,593.90887973352,2578.646484375
0,27.1875,0.946291006558916,-1.54726123809814,"25p-50p",3.5,58,301.991402921485,498.94231787028,695.893232819074,1708.40588378906
0,35.625,0.944117135942778,-1.65225577354431,"25p-50p",4,58,395.71287279367,653.786485485194,911.860098176718,3463.72216796875
0,43.41796875,0.942112871141246,-1.68275940418243,"25p-50p",4.5,58,482.275063717285,796.80227918508,1111.32949465288,3719.62158203125
0,49.5703125,0.922630785139018,-1.76486420631409,"25p-50p",5,58,550.613635499087,909.709484737622,1268.80533397616,5485.9189453125
0,47.98828125,0.758533060893765,-1.70442807674408,"25p-50p",5.5,58,533.040859898052,880.676203309826,1228.3115467216,3567.763671875
0,35.0390625,0.593921955566432,-1.52639758586884,"25p-50p",6,58,389.204437385879,643.033418289714,896.862399193548,2483.6689453125
122.442573547363,17.05078125,0.622230449684143,-2.44683408737183,"0p-25p",6.5,58,189.395470366707,312.914255388473,436.433040410238,12751.2744140625
121.552635192871,7.79296875,0,-2.05997610092163,"25p-50p",7,58,86.5621909236153,143.015793699886,199.469396476157,9746.287109375
0,7.44140625,0,-1.14636421203613,"50p-75p",7.5,58,0,0,0,1768.9775390625
0,5.9765625,0.945299160810047,-1.30318379402161,"50p-75p",8,58,0,0,0,2888.9951171875
0,4.5703125,0.423947331128452,-1.18854558467865,"50p-75p",8.5,58,0,0,0,7422.26318359375
0,7.5,0.161365720121384,-1.11268758773804,"50p-75p",9,58,0,0,0,2215.41918945312
0,9.31640625,0.331084282834129,-1.18376743793488,"50p-75p",9.5,58,0,0,0,14677.2353515625
120.14769744873,11.015625,0.930366031876942,-2.33773851394653,"0p-25p",10,58,122.358585666464,202.157663275027,281.95674088359,25026.259765625
119.30492401123,18.45703125,0.936984578397635,-2.48279190063477,"0p-25p",10.5,58,205.015715345405,338.721616657625,472.427517969846,21137.0546875
115.554161071777,20.68359375,0.932636192387184,-2.4206018447876,"0p-25p",11,58,229.747769895009,379.58327200045,529.418774105891,13504.513671875
115.934532165527,19.86328125,0,-2.22468495368958,"0p-25p",-3.5,58.5,220.635960324102,364.528977926778,508.421995529453,2761.39819335938
119.826118469238,31.46484375,0.946988534109374,-2.50816893577576,"0p-25p",-3,58.5,349.502981398357,577.439708397285,805.376435396213,719.881652832031
0,39.609375,0.94611987885629,-1.68400943279266,"25p-50p",-2.5,58.5,439.970233566646,726.907342414459,1013.84445126227,1427.8447265625
0,47.2265625,0.943745079877904,-1.78239619731903,"25p-50p",-2,58.5,524.579893867925,866.697215955701,1208.81453804348,6259.49462890625
0,51.97265625,0.942127009911653,-1.8129426240921,"25p-50p",-1.5,58.5,577.298220671029,953.797060239091,1330.29589980715,14706.544921875
0,52.20703125,0.943426404032749,-1.80910706520081,"25p-50p",-1,58.5,579.901594834145,958.098287117283,1336.29497940042,11196.220703125
0,51.38671875,0.938820727833779,-1.81373000144958,"25p-50p",-0.5,58.5,570.789785263238,943.043993043611,1315.29820082398,7882.78955078125
0,50.80078125,0.933000596988054,-1.81697380542755,"25p-50p",0,58.5,564.281349855447,932.29092584813,1300.30050184081,2313.33349609375
0,61.9921875,0.930848499737143,-1.9576268196106,"25p-50p",0.5,58.5,688.592466144248,1137.6745092818,1586.75655241935,6260.2158203125
0,86.484375,0.936904678203311,-2.24055242538452,"0p-25p",1,58.5,960.645066189897,1587.15271805287,2213.66036991585,6607.4970703125
0,100.6640625,0.938825640673353,-2.34471559524536,"0p-25p",1.5,58.5,1118.14920305843,1847.37694418349,2576.60468530856,2030.6875
0,94.921875,0.945238420301286,-2.35705065727234,"0p-25p",2,58.5,1054.36653606208,1741.99688566779,2429.62723527349,1347.0888671875
0,76.875,0.945353298318748,-2.11150503158569,"0p-25p",2.5,58.5,853.90672550213,1410.802416047,1967.69810659187,2146.19018554688
0,62.75390625,0.94400215529282,-1.94159650802612,"25p-50p",3,58.5,697.053432174376,1151.65349663593,1606.25356109748,2443.8544921875
0,64.51171875,0.942140577520062,-1.95977318286896,"25p-50p",3.5,58.5,716.578738397748,1183.91269822237,1651.24665804698,5488.44384765625
0,71.484375,0.810654619193413,-1.99537301063538,"25p-50p",4,58.5,794.029119750457,1311.87419784858,1829.7192759467,349.48583984375
0,74.70703125,0.693612312347545,-2.04642462730408,"25p-50p",4.5,58.5,829.825514493305,1371.01606742372,1912.20662035414,22.3041687011719
0,75.1171875,0.676299868172301,-2.04786324501038,"25p-50p",5,58.5,834.381419278758,1378.54321446056,1922.70500964236,2823.17211914062
0,57.890625,0.643463815395184,-1.81480038166046,"25p-50p",5.5,58.5,643.033418289714,1062.40303891344,1481.77265953717,5301.36572265625
0,31.9921875,0,-1.38185632228851,"50p-75p",6,58.5,0,0,0,423.916137695312
119.203788757324,1.171875,0,-2.00223064422607,"25p-50p",8.5,58.5,13.0168708155813,21.5061343909603,29.9953979663394,47.7416687011719
0,3.515625,0.936952097540052,-1.24479520320892,"50p-75p",9,58.5,0,0,0,2047.71118164062
0,6.26953125,0.17592773504859,-1.13959813117981,"50p-75p",9.5,58.5,0,0,0,5016.291015625
125.010154724121,9.140625,0.244934765912184,-2.24096775054932,"0p-25p",10,58.5,101.531592361534,167.747848249491,233.964104137447,11248.6904296875
117.280792236328,14.296875,0.613663335916271,-2.21938443183899,"0p-25p",10.5,58.5,158.805823950091,262.374839569716,365.943855189341,31276.751953125
118.592582702637,12.65625,0.947088975648057,-2.31696486473083,"0p-25p",11,58.5,140.582204808278,232.266251422372,323.950298036466,11690.517578125
0,3.33984375,0.94619148447676,-1.22071135044098,"50p-75p",-4.5,59,0,0,0,343.98388671875
119.560035705566,12.83203125,0.945775293104467,-2.27704739570618,"0p-25p",-4,59,142.534735430615,235.492171581016,328.449607731417,2015.97412109375
116.514022827148,24.90234375,0.945225860957785,-2.29355359077454,"0p-25p",-3.5,59,276.608504831102,457.005355807907,637.402206784712,1417.73107910156
119.902183532715,35.68359375,0,-2.44128632545471,"0p-25p",-3,59,396.363716334449,654.861792204742,913.359868075035,3050.86840820312
0,38.5546875,0.946036028022881,-1.65146863460541,"25p-50p",-2.5,59,428.255049832623,707.551821462595,986.848593092567,315.369995117188
0,34.8046875,0.945296994254445,-1.62083876132965,"25p-50p",-2,59,386.601063222763,638.732191411522,890.86331960028,10664.4775390625
0,34.921875,0.942778794735356,-1.6364369392395,"25p-50p",-1.5,59,387.902750304321,640.882804850618,893.862859396914,2724.41918945312
0,36.796875,0.9398284390221,-1.63097751140594,"25p-50p",-1,59,408.729743609251,675.292619876154,941.855496143058,4096.22314453125
0,35.91796875,0.937708231107056,-1.6646192073822,"25p-50p",-0.5,59,398.967090497565,659.163019082934,919.358947668303,4256.91845703125
123.788452148438,36.2109375,0.935652028840558,-2.61478495597839,"0p-25p",0,59,402.221308201461,664.539552680674,926.857797159888,1994.998046875
0,48.10546875,0.934541573571691,-1.78924322128296,"25p-50p",0.5,59,534.34254697961,882.826816748922,1231.31108651823,2271.95874023438
0,78.6328125,0.940296989811076,-2.14539408683777,"0p-25p",1,59,873.432031725502,1443.06161763344,2012.69120354137,1245.96081542969
0,115.078125,0.940924353666514,-2.53985571861267,"0p-25p",1.5,59,1278.25671409008,2111.9023971923,2945.54808029453,1000.89556884766
0,134.765625,0.9413059491136,-2.81232643127441,"0p-25p",2,59,1496.94014379184,2473.20545496044,3449.47076612903,2606.02124023438
0,122.2265625,0.941652208419519,-2.68070411682129,"0p-25p",2.5,59,1357.65962606512,2243.08981697716,3128.5200078892,1960.22863769531
0,95.21484375,0.936534146211077,-2.30106377601624,"0p-25p",3,59,1057.62075376598,1747.37341926553,2437.12608476508,5643.56689453125
0,88.359375,0.881375164384583,-2.25710773468018,"0p-25p",3.5,59,981.472059494827,1621.56253307841,2261.65300666199,3533.50659179688
0,93.69140625,0.674978450106913,-2.22401165962219,"0p-25p",4,59,1040.69882170572,1719.41544455728,2398.13206740884,494.837493896484
0,90.234375,0.777269762764597,-2.22712016105652,"0p-25p",4.5,59,1002.29905279976,1655.97234810395,2309.64564340813,2339.65795898438
0,78.046875,0.826538830843049,-2.07782649993896,"25p-50p",5,59,866.923596317711,1432.30855043796,1997.6935045582,16415.73046875
0,2.2265625,0,-0.997009694576263,"75p-100p",9.5,59,0,0,0,377.154449462891
124.421684265137,6.50390625,0.948493161426418,-2.24638342857361,"0p-25p",10,59,72.243633026476,119.35904586983,166.474458713184,1266.46447753906
120.564254760742,10.078125,0.944599792862388,-2.15919709205627,"0p-25p",10.5,59,111.945089013999,184.952755762259,257.960422510519,14493.701171875
0,4.39453125,0.943959518836401,-1.26805925369263,"50p-75p",-4.5,59.5,0,0,0,250.52278137207
0,15.9375,0.934975631814014,-1.37628424167633,"50p-75p",-4,59.5,0,0,0,3249.80395507812
120.623908996582,25.78125,0.937726564050219,-2.33221435546875,"0p-25p",-3.5,59.5,286.371157942788,473.134956601127,659.898755259467,1331.22448730469
122.369842529297,31.640625,0.945695409759078,-2.52546763420105,"0p-25p",-3,59.5,351.455512020694,580.665628555929,809.875745091164,354.694732666016
125.898330688477,35.09765625,0.945551575214983,-2.55210781097412,"0p-25p",-2.5,59.5,389.855280926659,644.108725009262,898.362169091865,926.125
0,38.61328125,0.944144529482538,-1.65219151973724,"25p-50p",-2,59.5,428.905893373402,708.627128182143,988.348362990884,10471.8271484375
0,48.33984375,0.945379822712193,-1.754314661026,"25p-50p",-1.5,59.5,536.945921142727,887.128043627114,1237.3101661115,2271.50830078125
0,47.87109375,0.939911496963433,-1.74880564212799,"25p-50p",-1,59.5,531.739172816494,878.52558987073,1225.31200692496,2923.11303710938
0,37.8515625,0.939296424198533,-1.66281223297119,"25p-50p",-0.5,59.5,420.444927343275,694.648140828019,968.851354312763,5542.15576171875
0,37.5,0.93824336371065,-1.65010023117065,"25p-50p",0,59.5,416.5398660986,688.196300510731,959.852734922861,3509.2041015625
0,49.3359375,0.939488773401135,-1.83171081542969,"25p-50p",0.5,59.5,548.010261335971,905.40825785943,1262.80625438289,2086.07080078125
0,74.6484375,0.941136559317851,-2.09079670906067,"25p-50p",1,59.5,829.174670952526,1369.94076070417,1910.70685045582,896.195007324219
0,111.73828125,0.940937149612779,-2.49819946289062,"0p-25p",1.5,59.5,1241.15863226567,2050.60991417807,2860.06119609046,896.797241210938
0,136.875,0.940582119259214,-2.80640268325806,"0p-25p",2,59.5,1520.37051125989,2511.91649686417,3503.46248246844,1747.54223632812
0,125.91796875,0.940381044698193,-2.71444940567017,"0p-25p",2.5,59.5,1398.66276913421,2310.83414030869,3223.00551148317,2386.61303710938
0,92.34375,0.940080199234996,-2.28016471862793,"0p-25p",3,59.5,1025.7294202678,1694.68339000767,2363.63735974755,6933.76318359375
0,76.875,0.823884081327892,-2.09892702102661,"25p-50p",3.5,59.5,853.90672550213,1410.802416047,1967.69810659187,2808.98510742188
0,81.97265625,0.711656017778174,-2.14187479019165,"0p-25p",4,59.5,910.530113549909,1504.35410064768,2098.17808774544,101.55916595459
0,69.90234375,0.750538640047808,-1.94795870780945,"25p-50p",4.5,59.5,776.456344149422,1282.84091642078,1789.22548869215,506.223876953125
0,46.875,0,-1.5146689414978,"25p-50p",5.5,59.5,520.67483262325,860.245375638413,1199.81591865358,3936.958984375
118.993118286133,6.62109375,0,-2.21598505973816,"0p-25p",10.5,59.5,73.5453201080341,121.509659308926,169.473998509818,1289.93359375
0,6.03515625,0.683241945257745,-1.23073518276215,"50p-75p",-4.5,60,0,0,0,6989.720703125
0,22.3828125,0.933698120217433,-1.4543319940567,"25p-50p",-4,60,248.622232577602,410.767166867342,572.912101157083,9745.0166015625
0,36.4453125,0.938419212510544,-1.67314338684082,"25p-50p",-3.5,60,404.824682364577,668.840779558866,932.856876753156,11551.2958984375
0,41.8359375,0.941536232067092,-1.66482651233673,"25p-50p",-3,60,464.702288116251,767.768997757284,1070.83570739832,6111.392578125
0,45.3515625,0.94301937794789,-1.76046752929688,"25p-50p",-2.5,60,503.752900562995,832.287400930165,1160.82190129734,3362.85668945312
0,51.85546875,0.945668731354692,-1.83724510669708,"25p-50p",-2,60,575.99653358947,951.646446799995,1327.29636001052,4548.109375
0,63.80859375,0.942710482341637,-1.94127023220062,"25p-50p",-1.5,60,708.768615908399,1171.00901758779,1633.24941926718,7565.6494140625
0,67.5,0.944688815039257,-1.99518489837646,"25p-50p",-1,60,749.77175897748,1238.75334091932,1727.73492286115,1648.87475585938
0,53.4375,0.940677832897299,-1.81131815910339,"25p-50p",-0.5,60,593.569309190505,980.679728227791,1367.79014726508,5429.47021484375
0,48.80859375,0.939884627713692,-1.79127550125122,"25p-50p",0,60,542.152669468959,895.730497383498,1249.30832529804,6873.6201171875
0,56.77734375,0.940717376950058,-1.8518054485321,"25p-50p",0.5,60,630.667391014912,1041.97221124203,1453.27703146914,5068.78125
0,72.83203125,0.941311428880707,-2.06957340240479,"25p-50p",1,60,808.998521188375,1336.60625239818,1864.21398360799,3221.87060546875
0,94.86328125,0.943424187593344,-2.33411383628845,"0p-25p",1.5,60,1053.7156925213,1740.92157894824,2428.12746537518,4342.6904296875
0,108.92578125,0.943663532280849,-2.47878193855286,"0p-25p",2,60,1209.91814230828,1998.99519163976,2788.07224097125,3258.66552734375
0,101.07421875,0.94244589760196,-2.40433073043823,"0p-25p",2.5,60,1122.70510784388,1854.90409122033,2587.10307459677,3983.61669921875
0,77.2265625,0.940001650115951,-2.11128449440002,"0p-25p",3,60,857.811786746805,1417.25425636429,1976.69672598177,6926.3359375
0,64.86328125,0.687720856832892,-1.95803248882294,"25p-50p",3.5,60,720.483799642422,1190.36453853965,1660.24527743689,1933.55725097656
0,75.9375,0.683659582279386,-2.0848982334137,"25p-50p",4,60,843.493228849665,1393.59750853423,1943.70178821879,60.2644462585449
0,74.1796875,0.711656017778174,-2.03150296211243,"25p-50p",4.5,60,823.967922626293,1361.33830694779,1898.70869126928,1071.38525390625
0,5.33203125,0.131036408136391,-1.08365476131439,"50p-75p",-4.5,60.5,0,0,0,1195.52392578125
0,21.38671875,0.282271277492165,-1.2813286781311,"50p-75p",-4,60.5,0,0,0,968.650817871094
0,40.25390625,0.495977195983104,-1.65223968029022,"25p-50p",-3.5,60.5,447.129512515216,738.735716329487,1030.34192014376,5957.708984375
0,54.84375,0.915192579845986,-1.84894812107086,"25p-50p",-3,60.5,609.189554169203,1006.48708949694,1403.78462482468,10203.74609375
0,63.57421875,0.938252057882345,-1.96277368068695,"25p-50p",-2.5,60.5,706.165241745283,1166.7077907096,1627.25033967391,7116.71923828125
0,59.1796875,0.942145455304986,-1.87406873703003,"25p-50p",-2,60.5,657.351976186853,1086.0597867435,1514.76759730014,2305.39453125
0,64.5703125,0.945311212836262,-1.94635164737701,"25p-50p",-1,60.5,717.229581938527,1184.98800494191,1652.7464279453,3391.69384765625
0,58.18359375,0.944174890827329,-1.88512575626373,"25p-50p",-0.5,60.5,646.287635993609,1067.77957251118,1489.27150902875,6511.6826171875
0,50.9765625,0.940801083304829,-1.79920339584351,"25p-50p",0,60.5,566.233880477785,935.516846006774,1304.79981153576,5086.89990234375
0,57.24609375,0.938636292984628,-1.8640364408493,"25p-50p",0.5,60.5,635.874139341144,1050.57466499841,1465.27519065568,3075.912109375
0,72.59765625,0.937268741489982,-2.0279757976532,"25p-50p",1,60.5,806.395147025259,1332.30502551999,1858.21490401473,3337.59545898438
0,94.3359375,0.937370649870785,-2.35731506347656,"0p-25p",1.5,60.5,1047.85810065429,1731.24381847231,2414.62953629032,2108.12646484375
0,109.453125,0.942247093148512,-2.47421336174011,"0p-25p",2,60.5,1215.77573417529,2008.6729521157,2801.5701700561,2599.86840820312
0,102.421875,0.943750111917823,-2.40115928649902,"0p-25p",2.5,60.5,1137.6745092818,1879.63614576993,2621.59778225806,4310.02978515625
0,80.68359375,0.941239263315341,-2.13955068588257,"0p-25p",3,60.5,896.211555652769,1480.69735281762,2065.18314998247,5037.958984375
0,79.27734375,0.635004336225023,-2.11652255058289,"0p-25p",3.5,60.5,880.591310674072,1454.88999154847,2029.18867242286,743.359130859375
0,102.65625,0.660042139293295,-2.38752746582031,"0p-25p",4,60.5,1140.27788344492,1883.93737264813,2627.59686185133,134.255828857422
0,111.9140625,0.671065880276192,-2.48110485076904,"0p-25p",4.5,60.5,1243.11116288801,2053.83583433671,2864.56050578541,6658.6728515625
0,71.015625,0.94662621503777,-2.0236713886261,"25p-50p",5,60.5,788.822371424224,1303.2717440922,1817.72111676017,6766.189453125
0,1.640625,0.14133478936212,-1.11453938484192,"50p-75p",-4.5,61,0,0,0,3104.25927734375
0,9.08203125,0.143224784119876,-1.14461362361908,"50p-75p",-4,61,0,0,0,1209.70227050781
125.765464782715,23.0859375,0.140185122612453,-2.36883163452148,"0p-25p",-3.5,61,256.432355066951,423.670847501919,590.909339936886,6.625
0,41.015625,0.134344012786172,-1.47556221485138,"25p-50p",-3,61,455.590478545344,752.714703683612,1049.83892882188,132.37028503418
0,54.90234375,0.24928230075417,-1.72742831707001,"25p-50p",-2.5,61,609.840397709982,1007.56239621649,1405.284394723,853.883850097656
0,55.13671875,0.898807317374341,-1.83338582515717,"25p-50p",-2,61,612.443771873098,1011.86362309468,1411.28347431627,4701.6142578125
0,52.265625,0.938778864544304,-1.83314800262451,"25p-50p",-1.5,61,580.552438374924,959.173593836831,1337.79474929874,7299.0234375
0,57.421875,0.940214867559344,-1.88619434833527,"25p-50p",-1,61,637.826669963481,1053.80058515706,1469.77450035063,3183.2294921875
0,51.97265625,0.935891678133505,-1.81449794769287,"25p-50p",-0.5,61,577.298220671029,953.797060239091,1330.29589980715,2545.84448242188
0,44.0625,0.937129058211512,-1.72821581363678,"25p-50p",0,61,489.434342665855,808.630653100109,1127.82696353436,2005.58142089844
0,50.7421875,0.938632116230851,-1.81108605861664,"25p-50p",0.5,61,563.630506314668,931.215619128582,1298.8007319425,1751.56909179688
0,76.69921875,0.934078447034602,-2.10021281242371,"25p-50p",1,61,851.954194879793,1407.57649588835,1963.19879689691,2233.71142578125
0,116.07421875,0.93694716768624,-2.56600785255432,"0p-25p",1.5,61,1289.32105428332,2130.18261142462,2971.04416856592,7585.083984375
0,142.96875,0.939924537999807,-2.87004470825195,"0p-25p",2,61,1588.05823950091,2623.74839569716,3659.43855189341,3956.76489257812
0,123.8671875,0.936058373076085,-2.65029978752136,"0p-25p",2.5,61,1375.88324520694,2273.19840512451,3170.51356504208,2524.880859375
0,85.546875,0.608926672595694,-2.14293313026428,"0p-25p",3,61,950.231569537431,1569.9478105401,2189.66405154278,298.413055419922
0,84.375,0.524396003050757,-2.05879902839661,"25p-50p",3.5,61,937.21469872185,1548.44167614914,2159.66865357644,18.6097221374512
0,110.56640625,0.542961284183804,-2.43931794166565,"0p-25p",4,61,1228.14176145009,2029.10377978711,2830.06579812412,1034.23498535156
0,103.59375,0.922891754016995,-2.41525626182556,"0p-25p",4.5,61,1150.69138009738,1901.14228016089,2651.5931802244,3633.25561523438
0,0.234375,0.129796189736522,-1.08019888401031,"50p-75p",-4.5,61.5,0,0,0,1993.951171875
0,1.69921875,0.148193228480008,-1.03905928134918,"75p-100p",-4,61.5,0,0,0,1591.09753417969
119.303428649902,6.2109375,0.158483634167238,-2.01594924926758,"25p-50p",-3.5,61.5,68.9894153225806,113.98251227209,158.975609221599,1014.36804199219
125.61937713623,13.9453125,0.164729642026778,-2.23577260971069,"0p-25p",-3,61.5,154.900762705417,255.922999252428,356.945235799439,13.0202779769897
0,22.08984375,0.163351826665202,-1.27011787891388,"50p-75p",-2.5,61.5,0,0,0,11.0016670227051
0,30.703125,0.140148933220001,-1.38610923290253,"25p-50p",-2,61.5,341.042015368229,563.460721043161,785.879426718093,61.4258346557617
