"bimac","density","density_freq","bathymetry_prob","reconstruction_log_probability","percentile","longitude","latitude","lower_fishing_effort_estimate","average_fishing_effort_estimate","upper_fishing_effort_estimate","gfw_data"
0,3327.12890625,52.03125,0.945078613201411,-2.07175183296204,"25p-50p",2,56.5,6585.69441855342,9878.54162783012,13171.3888371068,196.327499389648
3178.9853515625,3008.84765625,50.09765625,0.945802417799976,-2.83947038650513,"0p-25p",2.5,56.5,5955.69085971394,8933.53628957091,11911.3817194279,447.543884277344
3178.47094726562,2368.0078125,54.2578125,0.945884920307396,-2.93399477005005,"0p-25p",3,56.5,4687.2171993628,7030.8257990442,9374.4343987256,583.968322753906
3179.310546875,2093.26171875,49.453125,0.946112723472695,-2.73582482337952,"0p-25p",3.5,56.5,4143.38680772099,6215.08021158148,8286.77361544197,1008.93249511719
0,2082.36328125,41.1328125,0.946210245453214,-1.832364320755,"25p-50p",4,56.5,4121.81452091242,6182.72178136863,8243.62904182484,1414.86059570312
0,2238.28125,46.9921875,0.946820644721337,-1.92862498760223,"25p-50p",4.5,56.5,4430.43739831887,6645.65609747831,8860.87479663774,735.051696777344
0,2574.08203125,53.26171875,0.947067593519161,-2.01634740829468,"25p-50p",5,56.5,5095.11898810331,7642.67848215496,10190.2379762066,1063.40393066406
3172.93701171875,3158.73046875,51.6796875,0.947049636192927,-2.82972884178162,"0p-25p",5.5,56.5,6252.36779335005,9378.55169002508,12504.7355867001,3956.140625
3171.6318359375,3579.7265625,49.04296875,0.947545681682043,-2.90492868423462,"0p-25p",6,56.5,7085.68435635846,10628.5265345377,14171.3687127169,5309.6767578125
3177.56665039062,3985.546875,52.20703125,0.947714542477571,-2.81301832199097,"0p-25p",6.5,56.5,7888.96208988612,11833.4431348292,15777.9241797722,5188.96044921875
3180.73583984375,4995.87890625,66.9140625,0.947792612427282,-3.21238589286804,"0p-25p",7,56.5,9888.80586106969,14833.2087916045,19777.6117221394,4443.9453125
0,4827.24609375,69.31640625,0.948110588972878,-2.31115508079529,"25p-50p",7.5,56.5,9555.0153157199,14332.5229735799,19110.0306314398,6713.14453125
0,2040.52734375,19.6875,0.94854396111607,-1.80351519584656,"25p-50p",11,56.5,4039.0047747763,6058.50716216445,8078.0095495526,907.266662597656
0,2393.671875,15.46875,0.948231995195482,-1.82979297637939,"25p-50p",11.5,56.5,4738.01645539588,7107.02468309382,9476.03291079176,13110.5546875
0,1879.27734375,10.4296875,0.948019032005519,-1.75760900974274,"25p-50p",12,56.5,3719.82771403877,5579.74157105816,7439.65542807755,19178.439453125
0,4167.3046875,235.078125,0,-2.84715604782104,"0p-25p",-2.5,57,8248.73216343547,12373.0982451532,16497.4643268709,3187.05834960938
0,7520.91796875,382.1484375,0.94635042974094,-3.47196340560913,"0p-25p",-2,57,14886.8495585344,22330.2743378017,29773.6991170689,3311.10913085938
0,6908.73046875,278.90625,0.945190829112333,-3.01760125160217,"0p-25p",-1.5,57,13675.0901360832,20512.6352041249,27350.1802721665,2114.2001953125
3179.7880859375,4389.2578125,102.1875,0.946198749349826,-3.1724100112915,"0p-25p",-1,57,8688.06454209599,13032.096813144,17376.129084192,1597.64892578125
3173.84814453125,2883.6328125,38.5546875,0.945408307010047,-2.6074526309967,"0p-25p",-0.5,57,5707.84152148861,8561.76228223292,11415.6830429772,214.927780151367
3173.12622070312,2635.25390625,41.25,0.942884272507619,-2.72890448570251,"0p-25p",0,57,5216.20214631914,7824.30321947872,10432.4042926383,141.229446411133
3169.93017578125,3543.046875,59.296875,0.942460908357185,-2.89924621582031,"0p-25p",0.5,57,7013.0808534436,10519.6212801654,14026.1617068872,635.806396484375
3174.61303710938,4700.44921875,79.86328125,0.942081225869171,-3.15881013870239,"0p-25p",1,57,9304.03451650624,13956.0517747594,18608.0690330125,1213.96142578125
0,5816.1328125,99.19921875,0.944360646880871,-2.49976706504822,"25p-50p",1.5,57,11512.410393506,17268.6155902589,23024.8207870119,626.670837402344
3179.29516601562,5833.88671875,93.10546875,0.944831924470605,-3.31619119644165,"0p-25p",2,57,11547.5523445973,17321.328516896,23095.1046891947,596.16748046875
3177.50708007812,3941.3671875,64.74609375,0.94558479094137,-3.0165433883667,"0p-25p",2.5,57,7801.51314228579,11702.2697134287,15603.0262845716,138.188888549805
3176.95092773438,2254.3359375,49.86328125,0.946261810137246,-2.80955123901367,"0p-25p",3,57,4462.2159283487,6693.32389252305,8924.4318566974,632.899719238281
0,1851.5625,41.71875,0.946516640145023,-1.86206150054932,"25p-50p",3.5,57,3664.96915672451,5497.45373508677,7329.93831344902,780.793884277344
0,1858.359375,31.875,0.947055171861985,-1.77893781661987,"25p-50p",4,57,3678.42284097072,5517.63426145607,7356.84568194143,1195.14978027344
0,1957.8515625,36.38671875,0.946634697898045,-1.85961580276489,"25p-50p",4.5,57,3875.35694312636,5813.03541468953,7750.71388625271,1424.63391113281
0,2229.19921875,44.12109375,0.94644714278578,-1.92463886737823,"25p-50p",5,57,4412.46049264507,6618.6907389676,8824.92098529013,4584.30322265625
3180.4296875,2602.32421875,44.23828125,0.947713584855277,-2.82524847984314,"0p-25p",5.5,57,5151.02136574702,7726.53204862053,10302.042731494,8099.59228515625
3179.73974609375,2711.484375,41.77734375,0.947480911469097,-2.69740080833435,"0p-25p",6,57,5367.09217394252,8050.63826091377,10734.184347885,2780.74145507812
3177.11181640625,2904.0234375,38.4375,0.947454888038494,-2.71402931213379,"0p-25p",6.5,57,5748.20257422722,8622.30386134084,11496.4051484544,4265.78369140625
3175.6640625,4027.1484375,46.2890625,0.947826100188273,-3.1686794757843,"0p-25p",7,57,7971.30791587581,11956.9618738137,15942.6158317516,7911.19677734375
3176.54321289062,5280.64453125,71.19140625,0.948013023580391,-3.08774924278259,"0p-25p",7.5,57,10452.468838971,15678.7032584565,20904.937677942,17271.44921875
3178.7978515625,4505.859375,75.234375,0.948199819053381,-3.01375532150269,"0p-25p",8,57,8918.86481494035,13378.2972224105,17837.7296298807,20019.60546875
3175.95288085938,1815.17578125,49.5703125,0.948646480084676,-2.87457513809204,"0p-25p",10.5,57,3592.94555399268,5389.41833098902,7185.89110798536,1783.14501953125
0,2983.65234375,76.5234375,0.948728582716097,-2.176438331604,"25p-50p",11,57,5905.8194439737,8858.72916596055,11811.6388879474,6024.4462890625
0,3179.35546875,67.8515625,0.94831327655806,-2.15077328681946,"25p-50p",11.5,57,6293.19276623509,9439.78914935263,12586.3855324702,21215.51953125
0,1978.88671875,23.84765625,0.947557155974518,-1.79950356483459,"25p-50p",12,57,3916.99377626763,5875.49066440144,7833.98755253525,9458.6337890625
0,9856.171875,463.4765625,0,-3.67336297035217,"0p-25p",-2,57.5,19509.2339174349,29263.8508761524,39018.4678348699,15754.9541015625
0,10681.23046875,405.1171875,0.945464440124392,-3.8621084690094,"0p-25p",-1.5,57.5,21142.3488128728,31713.5232193092,42284.6976257457,3731.76635742188
0,7754.58984375,186.38671875,0.944285906880359,-3.05763673782349,"0p-25p",-1,57.5,15349.377944516,23024.066916774,30698.755889032,8334.86328125
3179.96655273438,5664.4921875,94.1015625,0.943341592549163,-3.15454077720642,"0p-25p",-0.5,57.5,11212.2540587717,16818.3810881575,22424.5081175434,9283.396484375
3171.00634765625,5390.56640625,95.7421875,0.94025881383875,-3.1039571762085,"0p-25p",0,57.5,10670.0473876424,16005.0710814635,21340.0947752847,12754.5029296875
3166.06494140625,6541.171875,115.1953125,0.940150976707925,-3.30953073501587,"0p-25p",0.5,57.5,12947.5473664588,19421.3210496882,25895.0947329176,9764.4033203125
3173.50048828125,7856.3671875,132.65625,0.94104065536965,-3.36561799049377,"0p-25p",1,57.5,15550.8352680992,23326.2529021489,31101.6705361985,1607.6416015625
3180.59814453125,8211.9140625,135.234375,0.943601064775407,-3.56747078895569,"0p-25p",1.5,57.5,16254.6021302196,24381.9031953294,32509.2042604393,149.473327636719
0,6616.58203125,104.00390625,0.94386298732188,-2.62208580970764,"0p-25p",2,57.5,13096.8136735697,19645.2205103545,26193.6273471394,96.9574966430664
3178.47412109375,3567.7734375,53.5546875,0.945540153907102,-2.99952745437622,"0p-25p",2.5,57.5,7062.024428891,10593.0366433365,14124.048857782,678.36279296875
0,1710.29296875,29.8828125,0.946327254959245,-1.76718473434448,"25p-50p",3,57.5,3385.34128846936,5078.01193270404,6770.68257693872,2169.2578125
0,1646.19140625,29.70703125,0.946032637383233,-1.79476857185364,"25p-50p",3.5,57.5,3258.45912842327,4887.6886926349,6516.91825684653,2062.59399414062
0,2253.10546875,37.1484375,0.946515718928475,-1.91999650001526,"25p-50p",4,57.5,4459.78034757999,6689.67052136998,8919.56069515998,2195.14038085938
0,2972.109375,52.6171875,0.946070812721723,-2.01957392692566,"25p-50p",4.5,57.5,5882.97137676247,8824.45706514371,11765.9427535249,1126.87280273438
0,3289.62890625,62.05078125,0.944959677553952,-2.07965326309204,"25p-50p",5,57.5,6511.46719512609,9767.20079268913,13022.9343902522,3226.23364257812
0,3221.6015625,61.34765625,0.944879845764746,-2.08638191223145,"25p-50p",5.5,57.5,6376.81437262744,9565.22155894116,12753.6287452549,7353.43798828125
3180.638671875,3037.265625,55.72265625,0.942484133797908,-2.91230630874634,"0p-25p",6,57.5,6011.94117746746,9017.91176620119,12023.8823549349,8067.220703125
3178.65551757812,2904.43359375,42.94921875,0.939668091955612,-2.83747673034668,"0p-25p",6.5,57.5,5749.01443448346,8623.52165172519,11498.0288689669,4989.18310546875
3173.91650390625,3285.9375,34.27734375,0.908883391598063,-2.75630211830139,"0p-25p",7,57.5,6504.16045281996,9756.24067922994,13008.3209056399,7716.09033203125
3172.83666992188,4362.0703125,53.0859375,0.864730508635796,-2.969074010849,"0p-25p",7.5,57.5,8634.24980511117,12951.3747076668,17268.4996102223,11251.25
3172.87158203125,5012.8125,80.15625,0.931125240440441,-3.2771327495575,"0p-25p",8,57.5,9922.32409164859,14883.4861374729,19844.6481832972,17706.736328125
3174.52783203125,4483.30078125,76.34765625,0.943703395066541,-3.37131237983704,"0p-25p",8.5,57.5,8874.21250084734,13311.318751271,17748.4250016947,25339.865234375
3170.35571289062,3338.49609375,54.7265625,0.947919758118968,-2.82164573669434,"0p-25p",9,57.5,6608.19454565483,9912.29181848224,13216.3890913097,36144.03125
3177.48486328125,4042.20703125,137.05078125,0.948873221570176,-3.04763054847717,"0p-25p",10.5,57.5,8001.11478528335,12001.672177925,16002.2295705667,25426.61328125
3178.7431640625,4970.09765625,183.6328125,0.947742332944479,-3.29622364044189,"0p-25p",11,57.5,9837.77464496339,14756.6619674451,19675.5492899268,30514.26953125
0,3496.0546875,129.375,0.946582822819717,-2.40765929222107,"25p-50p",11.5,57.5,6920.06486408623,10380.0972961293,13840.1297281725,11142.11328125
0,702.890625,12.71484375,0,-1.19823026657104,"75p-100p",-4,58,0,0,0,61.0402793884277
0,2195.390625,45.8203125,0.947762489315178,-1.94696164131165,"25p-50p",-3.5,58,4345.54001152386,6518.31001728579,8691.08002304772,3415.42602539062
3179.60961914062,3562.1484375,81.09375,0.947274067979669,-3.00556206703186,"0p-25p",-3,58,7050.8903453769,10576.3355180653,14101.7806907538,4917.2080078125
0,5839.39453125,180.87890625,0.946158752182594,-2.74688625335693,"0p-25p",-2.5,58,11558.4544680382,17337.6817020574,23116.9089360765,3438.541015625
0,9738.3984375,339.08203125,0.945659896744056,-3.42426180839539,"0p-25p",-2,58,19276.1140438585,28914.1710657877,38552.2280877169,8416.9638671875
0,10872.890625,331.58203125,0.945916448899627,-3.35437154769897,"0p-25p",-1.5,58,21521.7195126085,32282.5792689127,43043.4390252169,5851.32275390625
0,8900.625,200.21484375,0.94200976664157,-3.05910897254944,"0p-25p",-1,58,17617.8314804772,26426.7472207158,35235.6629609544,7006.04638671875
0,7596.97265625,133.53515625,0.941205388972493,-2.76571893692017,"0p-25p",-0.5,58,15037.391646048,22556.087469072,30074.783292096,18440.314453125
3176.4453125,8008.7109375,137.75390625,0.937348827337511,-3.44935941696167,"0p-25p",0,58,15852.3833632728,23778.5750449092,31704.7667265456,17631.72265625
3173.8193359375,9399.140625,157.8515625,0.935354293173943,-3.47571349143982,"0p-25p",0.5,58,18604.5896319143,27906.8844478715,37209.1792638286,15104.3720703125
0,10669.3359375,177.24609375,0.939014447978293,-3.1118631362915,"0p-25p",1,58,21118.804865442,31678.207298163,42237.6097308839,16263.7841796875
0,10136.07421875,167.6953125,0.941865179521959,-3.11807775497437,"0p-25p",1.5,58,20063.270552298,30094.905828447,40126.541104596,1619.96142578125
0,7309.3359375,118.76953125,0.944637224735405,-2.72244620323181,"0p-25p",2,58,14468.045646353,21702.0684695296,28936.0912927061,1370.81970214844
3177.05786132812,4221.62109375,66.97265625,0.946161785017001,-3.04648518562317,"0p-25p",2.5,58,8356.24565736849,12534.3684860527,16712.491314737,2170.365234375
0,2631.62109375,44.296875,0.945856420054143,-1.94827020168304,"25p-50p",3,58,5209.01138404962,7813.51707607443,10418.0227680992,2578.646484375
0,2450.7421875,47.51953125,0.946291006558916,-1.94975137710571,"25p-50p",3.5,58,4850.98101104935,7276.47151657402,9701.9620220987,1708.40588378906
3179.37573242188,3327.36328125,64.98046875,0.944117135942778,-2.98782205581665,"0p-25p",4,58,6586.15833869984,9879.23750804976,13172.3166773997,3463.72216796875
3178.6708984375,4462.734375,88.4765625,0.942112871141246,-3.08212327957153,"0p-25p",4.5,58,8833.50350799892,13250.2552619984,17667.0070159978,3719.62158203125
3180.08544921875,5082.1875,118.9453125,0.922630785139018,-3.51998615264893,"0p-25p",5,58,10059.6444549892,15089.4666824837,20119.2889099783,5485.9189453125
3175.4833984375,4987.3828125,142.79296875,0.758533060893765,-3.1835024356842,"0p-25p",5.5,58,9871.98875576193,14807.9831336429,19743.9775115239,3567.763671875
3178.59765625,4044.9609375,117.7734375,0.593921955566432,-3.35642099380493,"0p-25p",6,58,8006.5658470038,12009.8487705057,16013.1316940076,2483.6689453125
3180.10107421875,2774.82421875,57.890625,0.622230449684143,-2.90531706809998,"0p-25p",6.5,58,5492.46659351275,8238.69989026912,10984.9331870255,12751.2744140625
3176.9521484375,2210.625,26.8359375,0,-2.66187572479248,"0p-25p",7,58,4375.69482104121,6563.54223156182,8751.38964208243,9746.287109375
3173.51684570312,2389.16015625,29.0625,0,-2.56373643875122,"0p-25p",7.5,58,4729.08599257728,7093.62898886592,9458.17198515456,1768.9775390625
3171.16918945312,2913.984375,42.421875,0.945299160810047,-2.69867277145386,"0p-25p",8,58,5767.91918045011,8651.87877067516,11535.8383609002,2888.9951171875
3169.98779296875,3477.890625,50.33203125,0.423947331128452,-2.70864176750183,"0p-25p",8.5,58,6884.11105273861,10326.1665791079,13768.2221054772,7422.26318359375
3174.826171875,3604.39453125,52.08984375,0.161365720121384,-2.88827276229858,"0p-25p",9,58,7134.51195176925,10701.7679276539,14269.0239035385,2215.41918945312
3173.58374023438,3137.9296875,53.26171875,0.331084282834129,-2.84456396102905,"0p-25p",9.5,58,6211.19488035521,9316.79232053281,12422.3897607104,14677.2353515625
3176.48681640625,3413.7890625,84.375,0.930366031876942,-2.83547711372375,"0p-25p",10,58,6757.22889269252,10135.8433390388,13514.457785385,25026.259765625
3177.29638671875,4699.8046875,153.28125,0.936984578397635,-3.36175203323364,"0p-25p",10.5,58,9302.75873610358,13954.1381041554,18605.5174722072,21137.0546875
3179.45239257812,4500.1171875,168.57421875,0.932636192387184,-3.20815062522888,"0p-25p",11,58,8907.49877135304,13361.2481570296,17814.9975427061,13504.513671875
0,3972.421875,109.27734375,0,-2.17216539382935,"25p-50p",-3.5,58.5,7862.98256168655,11794.4738425298,15725.9651233731,2761.39819335938
3178.66259765625,5872.8515625,152.63671875,0.946988534109374,-3.65416526794434,"0p-25p",-3,58.5,11624.6790689398,17437.0186034097,23249.3581378796,719.881652832031
3174.328125,6405.8203125,155.80078125,0.94611987885629,-3.26277303695679,"0p-25p",-2.5,58.5,12679.6334819008,19019.4502228511,25359.2669638015,1427.8447265625
0,7406.953125,169.98046875,0.943745079877904,-2.94229125976562,"0p-25p",-2,58.5,14661.2683873373,21991.902581006,29322.5367746746,6259.49462890625
0,8075.625,175.6640625,0.942127009911653,-2.90042281150818,"0p-25p",-1.5,58.5,15984.8325650759,23977.2488476139,31969.6651301518,14706.544921875
0,7346.25,146.54296875,0.943426404032749,-2.81324934959412,"0p-25p",-1,58.5,14541.1130694143,21811.6696041215,29082.2261388286,11196.220703125
0,6920.56640625,124.1015625,0.938820727833779,-2.67446064949036,"0p-25p",-0.5,58.5,13698.5181034775,20547.7771552162,27397.036206955,7882.78955078125
3179.80224609375,7381.11328125,120.3515625,0.933000596988054,-3.25526976585388,"0p-25p",0,58.5,14610.1211911944,21915.1817867916,29220.2423823888,2313.33349609375
3176.25903320312,8656.34765625,138.046875,0.930848499737143,-3.73741054534912,"0p-25p",0.5,58.5,17134.3107078701,25701.4660618052,34268.6214157402,6260.2158203125
0,10729.1015625,178.125,0.936904678203311,-3.10079717636108,"0p-25p",1,58.5,21237.1045027793,31855.6567541689,42474.2090055586,6607.4970703125
0,11720.5078125,207.65625,0.938825640673353,-3.17719697952271,"0p-25p",1.5,58.5,23199.4867221394,34799.2300832091,46398.9734442787,2030.6875
0,10589.6484375,199.27734375,0.945238420301286,-3.26451516151428,"0p-25p",2,58.5,20961.0720156589,31441.6080234883,41922.1440313178,1347.0888671875
0,8235,162.421875,0.945353298318748,-2.96646618843079,"0p-25p",2.5,58.5,16300.2982646421,24450.4473969631,32600.5965292842,2146.19018554688
0,5557.5,121.46484375,0.94400215529282,-2.62272977828979,"0p-25p",3,58.5,11000.4745119306,16500.7117678959,22000.9490238612,2443.8544921875
0,4118.02734375,105.234375,0.942140577520062,-2.32077765464783,"25p-50p",3.5,58.5,8151.19295265049,12226.7894289757,16302.385905301,5488.44384765625
3177.83374023438,4599.0234375,115.546875,0.810654619193413,-3.07431268692017,"0p-25p",4,58.5,9103.27307314262,13654.9096097139,18206.5461462852,349.48583984375
3170.33813476562,5852.51953125,152.40234375,0.693612312347545,-3.35889959335327,"0p-25p",4.5,58.5,11584.4339962378,17376.6509943567,23168.8679924756,22.3041687011719
3170.4365234375,6520.01953125,210.41015625,0.676299868172301,-3.71622109413147,"0p-25p",5,58.5,12905.6785732443,19358.5178598665,25811.3571464886,2823.17211914062
3168.31469726562,5471.8359375,206.015625,0.643463815395184,-3.40702629089355,"0p-25p",5.5,58.5,10830.9116984138,16246.3675476207,21661.8233968275,5301.36572265625
3169.64721679688,3503.02734375,139.39453125,0,-3.07007956504822,"0p-25p",6,58.5,6933.86648844225,10400.7997326634,13867.7329768845,423.916137695312
3169.2529296875,1130.859375,11.77734375,0,-2.39607739448547,"25p-50p",8.5,58.5,2238.41470648048,3357.62205972072,4476.82941296095,47.7416687011719
3173.97338867188,1677.0703125,20.44921875,0.936952097540052,-2.54159593582153,"25p-50p",9,58.5,3319.58060771421,4979.37091157131,6639.16121542842,2047.71118164062
3179.47338867188,2259.609375,38.49609375,0.17592773504859,-2.67502927780151,"0p-25p",9.5,58.5,4472.65413164317,6708.98119746475,8945.30826328634,5016.291015625
3177.58227539062,2754.66796875,56.953125,0.244934765912184,-2.83914637565613,"0p-25p",10,58.5,5452.56946092055,8178.85419138083,10905.1389218411,11248.6904296875
3176.10546875,3099.78515625,81.15234375,0.613663335916271,-3.14659690856934,"0p-25p",10.5,58.5,6135.69187652522,9203.53781478783,12271.3837530504,31276.751953125
3175.88671875,2273.5546875,70.37109375,0.947088975648057,-2.81603717803955,"0p-25p",11,58.5,4500.25738035521,6750.38607053281,9000.51476071041,11690.517578125
0,316.875,6.4453125,0.94619148447676,-1.58094477653503,"50p-75p",-4.5,59,0,0,0,343.98388671875
0,1754.53125,48.22265625,0.945775293104467,-1.91226506233215,"25p-50p",-4,59,3472.90621610629,5209.35932415944,6945.81243221258,2015.97412109375
0,4189.74609375,120.8203125,0.945225860957785,-2.49415111541748,"25p-50p",-3.5,59,8293.15251745526,12439.7287761829,16586.3050349105,1417.73107910156
3178.37622070312,5628.22265625,159.375,0,-3.2691764831543,"0p-25p",-3,59,11140.4624161131,16710.6936241696,22280.9248322261,3050.86840820312
3175.71899414062,5411.015625,132.48046875,0.946036028022881,-3.29253673553467,"0p-25p",-2.5,59,10710.5244204176,16065.7866306264,21421.0488408351,315.369995117188
3175.57299804688,5326.34765625,96.15234375,0.945296994254445,-3.16188764572144,"0p-25p",-2,59,10542.933267523,15814.3999012846,21085.8665350461,10664.4775390625
3178.3037109375,5745.3515625,93.33984375,0.942778794735356,-3.24127459526062,"0p-25p",-1.5,59,11372.3065092869,17058.4597639303,22744.6130185738,2724.41918945312
3178.80249023438,5587.91015625,98.90625,0.9398284390221,-3.05060505867004,"0p-25p",-1,59,11060.6681509287,16591.002226393,22121.3363018574,4096.22314453125
3175.78491210938,5174.8828125,91.34765625,0.937708231107056,-2.9927864074707,"0p-25p",-0.5,59,10243.1248728986,15364.6873093479,20486.2497457972,4256.91845703125
3177.65405273438,4935.234375,84.08203125,0.935652028840558,-3.10202050209045,"0p-25p",0,59,9768.7665231833,14653.1497847749,19537.5330463666,1994.998046875
0,5713.7109375,96.6796875,0.934541573571691,-2.41535258293152,"25p-50p",0.5,59,11309.6772895201,16964.5159342801,22619.3545790401,2271.95874023438
0,8746.2890625,152.16796875,0.940296989811076,-2.98652505874634,"0p-25p",1,59,17312.3400640591,25968.5100960887,34624.6801281182,1245.96081542969
0,12631.0546875,237.5390625,0.940924353666514,-3.31428265571594,"0p-25p",1.5,59,25001.8164909843,37502.7247364764,50003.6329819685,1000.89556884766
0,14729.23828125,297.7734375,0.9413059491136,-3.41596984863281,"0p-25p",2,59,29154.9456217801,43732.4184326702,58309.8912435602,2606.02124023438
0,12931.69921875,272.34375,0.941652208419519,-3.58781242370605,"0p-25p",2.5,59,25596.9100588056,38395.3650882084,51193.8201176112,1960.22863769531
0,8213.61328125,192.0703125,0.936534146211077,-2.89151930809021,"0p-25p",3,59,16257.9655512812,24386.9483269218,32515.9311025624,5643.56689453125
0,5281.34765625,148.53515625,0.881375164384583,-2.71378469467163,"0p-25p",3.5,59,10453.8605994103,15680.7908991154,20907.7211988205,3533.50659179688
3176.56884765625,5453.84765625,153.046875,0.674978450106913,-3.51935982704163,"0p-25p",4,59,10795.305827176,16192.958740764,21590.611654352,494.837493896484
3167.0234375,6317.51953125,195.234375,0.777269762764597,-3.32054543495178,"0p-25p",4.5,59,12504.8515667367,18757.2773501051,25009.7031334734,2339.65795898438
0,6266.015625,252.890625,0.826538830843049,-3.13953995704651,"0p-25p",5,59,12402.9051145607,18604.3576718411,24805.8102291215,16415.73046875
0,973.9453125,20.9765625,0,-1.37996578216553,"50p-75p",9.5,59,0,0,0,377.154449462891
3178.86987304688,1755.5859375,40.37109375,0.948493161426418,-2.73138618469238,"0p-25p",10,59,3474.99385676518,5212.49078514778,6949.98771353037,1266.46447753906
3174.71435546875,1968.92578125,47.578125,0.944599792862388,-2.64757966995239,"0p-25p",10.5,59,3897.27717004474,5845.91575506711,7794.55434008948,14493.701171875
0,532.265625,8.26171875,0.943959518836401,-1.51228713989258,"50p-75p",-4.5,59.5,0,0,0,250.52278137207
0,2121.5625,38.671875,0.934975631814014,-1.92738449573517,"25p-50p",-4,59.5,4199.4051654013,6299.10774810195,8398.8103308026,3249.80395507812
0,3694.04296875,80.9765625,0.937726564050219,-2.22807097434998,"25p-50p",-3.5,59.5,7311.96140777522,10967.9421116628,14623.9228155504,1331.22448730469
0,4175.2734375,104.70703125,0.945695409759078,-2.39857959747314,"25p-50p",-3,59.5,8264.50544841377,12396.7581726207,16529.0108968275,354.694732666016
0,4241.89453125,99.31640625,0.945551575214983,-2.31988620758057,"25p-50p",-2.5,59.5,8396.37475003389,12594.5621250508,16792.7495000678,926.125
0,5315.80078125,100.3125,0.944144529482538,-2.49223828315735,"25p-50p",-2,59.5,10522.0568609341,15783.0852914012,21044.1137218682,10471.8271484375
0,7057.20703125,136.2890625,0.945379822712193,-2.76653456687927,"0p-25p",-1.5,59.5,13968.9835488408,20953.4753232613,27937.9670976817,2271.50830078125
0,6831.62109375,135.234375,0.939911496963433,-2.8638608455658,"0p-25p",-1,59.5,13522.4604079108,20283.6906118662,27044.9208158216,2923.11303710938
0,5124.84375,94.51171875,0.939296424198533,-2.33962535858154,"25p-50p",-0.5,59.5,10144.0779216377,15216.1168824566,20288.1558432755,5542.15576171875
3176.50268554688,4271.19140625,81.796875,0.93824336371065,-3.11016345024109,"0p-25p",0,59.5,8454.3647683365,12681.5471525047,16908.729536673,3509.2041015625
3179.86743164062,4981.171875,97.1484375,0.939488773401135,-3.33088636398315,"0p-25p",0.5,59.5,9859.69487188178,14789.5423078227,19719.3897437636,2086.07080078125
0,7981.2890625,144.609375,0.941136559317851,-2.7767436504364,"0p-25p",1,59.5,15798.1047061415,23697.1570592123,31596.2094122831,896.195007324219
0,12400.25390625,239.47265625,0.940937149612779,-3.64000916481018,"0p-25p",1.5,59.5,24544.9711267964,36817.4566901946,49089.9422535927,896.797241210938
0,15169.3359375,312.1875,0.940582119259214,-3.44263696670532,"0p-25p",2,59.5,30026.0716767218,45039.1075150827,60052.1433534436,1747.54223632812
0,13322.98828125,281.42578125,0.940381044698193,-3.41943764686584,"0p-25p",2.5,59.5,26371.4247432552,39557.1371148827,52742.8494865103,2386.61303710938
0,8284.5703125,187.3828125,0.940080199234996,-3.04467749595642,"0p-25p",3,59.5,16398.4173756101,24597.6260634151,32796.8347512202,6933.76318359375
3180.29418945312,5323.4765625,137.75390625,0.823884081327892,-3.2420449256897,"0p-25p",3.5,59.5,10537.2502457294,15805.8753685941,21074.5004914588,2808.98510742188
3173.27661132812,5626.5234375,144.78515625,0.711656017778174,-3.30793166160583,"0p-25p",4,59.5,11137.0989950515,16705.6484925773,22274.197990103,101.55916595459
3168.84521484375,5315.91796875,144.609375,0.750538640047808,-3.23177862167358,"0p-25p",4.5,59.5,10522.2888210073,15783.433231511,21044.5776420146,506.223876953125
0,4073.671875,234.140625,0,-2.76646995544434,"0p-25p",5.5,59.5,8063.39606494035,12095.0940974105,16126.7921298807,3936.958984375
3170.18774414062,1276.46484375,40.37109375,0,-2.53904962539673,"25p-50p",10.5,59.5,2526.62509744441,3789.93764616662,5053.25019488883,1289.93359375
0,803.203125,11.6015625,0.683241945257745,-1.54970645904541,"50p-75p",-4.5,60,0,0,0,6989.720703125
0,2834.4140625,39.84375,0.933698120217433,-1.93049943447113,"25p-50p",-4,60,5610.41829074024,8415.62743611036,11220.8365814805,9745.0166015625
0,4339.39453125,66.328125,0.938419212510544,-2.25158357620239,"25p-50p",-3.5,60,8589.36553094496,12884.0482964174,17178.7310618899,11551.2958984375
0,4624.04296875,82.265625,0.941536232067092,-2.34341597557068,"25p-50p",-3,60,9152.79654877305,13729.1948231596,18305.5930975461,6111.392578125
0,4988.37890625,87.94921875,0.94301937794789,-2.38609743118286,"25p-50p",-2.5,60,9873.96041638422,14810.9406245763,19747.9208327684,3362.85668945312
0,6497.109375,120.8203125,0.945668731354692,-2.62180137634277,"0p-25p",-2,60,12860.3303789317,19290.4955683975,25720.6607578633,4548.109375
0,8978.3203125,198.22265625,0.942710482341637,-3.05378818511963,"0p-25p",-1.5,60,17771.6210090157,26657.4315135236,35543.2420180315,7565.6494140625
0,9754.5703125,222.65625,0.944688815039257,-3.33886170387268,"0p-25p",-1,60,19308.1245339615,28962.1868009422,38616.249067923,1648.87475585938
0,7016.42578125,141.6796875,0.940677832897299,-2.77571439743042,"0p-25p",-0.5,60,13888.2614433636,20832.3921650454,27776.5228867272,5429.47021484375
0,5362.55859375,98.61328125,0.939884627713692,-2.45182919502258,"25p-50p",0,60,10614.6089301451,15921.9133952176,21229.2178602901,6873.6201171875
